Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kabupaten Gunungkidul,,
tahun ,2014,,
Kode Organisasi,1.07,,
Nama Organisasi,Dinas Perhubungan Komunikasi dan Informasi,,
Kolom,4,,
Nomer Rekening,Uraian, Jumlah,Keterangan
1.07.1.07.01.00.00.4. ,PENDAPATAN ,2071288977,
1.07.1.07.01.00.00.4.1. ,PENDAPATAN ASLI DAERAH ,2071288977,
1.07.1.07.01.00.00.4.1.2. ,HASIL RETRIBUSI DAERAH ,2071288977,
1.07.1.07.01.00.00.4.1.2.01. ,Retribusi Jasa Umum ,1768599477,
1.07.1.07.01.00.00.4.1.2.01.02. ,Retribusi Pelayanan Persampahan/Kebersihan ,7240000,Retribusi Pelayanan Persampahan/Kebersihan 7240000.00 Kios Terminal 5140000.00 Los Terminal 2100000.00 Berdasarkan Perda No 13 Tahun 2012 LD Tahun 2012 No 5 Seri C. Retribusi Pelayanan Persampahan/Kebersihan
1.07.1.07.01.00.00.4.1.2.01.05. ,Retribusi Pelayanan Parkir di tepi jalan umum ,361837200,Retribusi Pelayanan Parkir di tepi jalan umum 361837200.00 Retribusi dengan kontrak kerjasama 328837200.00 Retribusi parkir swakelola 33000000.00 Berdasarkan Perda No 10 Tahun 2011 LD Tahun 2011 No 4 Seri C. tentang Retribusi Pelayanan Parkir di Tepi Jalan Umum
1.07.1.07.01.00.00.4.1.2.01.07. ,Retribusi Pengujian Kendaraan Bermotor ,368860000,Retribusi Pengujian Kendaraan Bermotor 368860000.00 Biaya pendaftaran uji 20262000.00 Biaya pemeriksaan mobil penumpang umum 840000.00 Biaya penggantian plat uji 47278000.00 Biaya buku uji 35460000.00 Biaya stiker tanda samping 135080000.00 Stiker daerah 5910000.00 Biaya pengetokan nomor uji 1850000.00 Biaya pemeriksaan bus kecil 7395000.00 Biaya pemeriksaan bus sedang 1802500.00 Biaya pemeriksaan bus besar 3532500.00 Biaya pemeriksaan barang dan khusus s/d 5000 66885000.00 Biaya pemeriksaan barang dan khusus 5000 s/d 10000 kg 39800000.00 Biaya pemeriksaan barang dan khusus 10000 s/d 15000 kg 1125000.00 Biaya pemeriksaan barang dan khusus 15000 s/d 20000 kg 50000.00 Biaya pemeriksaan barang dan khusus 20001 kg ke atas 1590000.00 Berdasarkan Perda No 2 Tahun 2011 LD Tahun 2011 No 1 Seri C. tentang Retribusi Pengujian Kendaraan Bermotor
1.07.1.07.01.00.00.4.1.2.01.13. ,Retribusi Pengendalian Menara Telekomunikasi ,1030662277,Retribusi Pengendalian Menara Telekomunikasi 1030662277.00 Ketinggian 30-50 meter (17 unit) 52265914.00 Ketinggian 51-70 meter (30 unit) 82855865.00 Ketinggian lebih dari 70 meter (113 unit) 895540498.00 Berdasarkan Perda No 15 Tahun 2012 LD Tahun 2011 No 7 Seri C. tentang Retribusi Pengendalian Menara Telekomunikasi
1.07.1.07.01.00.00.4.1.2.02. ,Retribusi Jasa Usaha ,284402500,
1.07.1.07.01.00.00.4.1.2.02.01. ,Retribusi Pemakaian Kekayaan Daerah ,37400000,Retribusi Pemakaian Kekayaan Daerah 37400000.00 Retribusi pemakaian kamar mandi dan toilet 37400000.00 Retribusi pemakaian kamar mandi dan toilet 37400000.00 Lantai I sisi utara gedung terminal 12400000.00 Lantai I sisi utara gedung terminal 12400000.00 Lantai I sisi selatan gedung terminal 25000000.00 Lantai I sisi selatan gedung terminal 25000000.00 Berdasarkan Perda No 9 Tahun 2011 LD Tahun 2011 No 3 Seri C. tentang Retribusi Pemakaian Kekayaan Daerah Berdasarkan Perda No 9 Tahun 2011 LD Tahun 2011 No 3 Seri C. tentang Retribusi Pemakaian Kekayaan Daera
1.07.1.07.01.00.00.4.1.2.02.04. ,Retribusi Terminal ,178302500,Retribusi Terminal 178302500.00 Retribusi penggunaan jalur kedatangan dan keberangkatan serta terpat tunggu kendaraan umum 150380000.00 AKAP (antar kota antar propinsi) cepat 45625000.00 AKAP (antar kota antar propinsi) lambat 6570000.00 AKDP (antar kota dalam propinsi) seat 24 s/d 55 26280000.00 AKDP (antar kota dalam propinsi) seat 14 s/d 16 9855000.00 Angkutan perdesaan 54750000.00 Angkutan kota 7300000.00 Retribusi penggunaan fasilitas penunjang 27922500.00 Kios terminal 19710000.00 Los terminal 8212500.00 Berdasarkan Perda No 15 Tahun 2011 LD Tahun 2011 No 6 Seri C. tentang
1.07.1.07.01.00.00.4.1.2.02.05. ,Retribusi Tempat Khusus Parkir ,68700000,Retribusi Tempat Khusus Parkir 68700000.00 Taman parkir 30400000.00 Taman parkir 30400000.00 Gudang garam 15000000.00 Gudang garam 15000000.00 Pelataran Panggang 5500000.00 Pelataran Panggang 5500000.00 Pangkalan truk pasir 1000000.00 Pangkalan truk pasir 1000000.00 Pelataran Stadion Jeruksari 1000000.00 Pelataran Stadion Jeruksari 1000000.00 Pelataran UPT Puskesmas Patuk 2500000.00 Pelataran UPT Puskesmas Patuk 2500000.00 Pelataran UPT Puskesmas Girisubo 500000.00 Pelataran UPT Puskesmas Girisubo 500000.00 Terminal Wonosari (baru) 12800000.00 Terminal Wonosari (baru) 12800000.00 Berdasarkan Perda No 11 Tahun 2011 LD Tahun 2011 No 5 Seri C. tentang Retribusi Tempat Khusus Parkir Berdasarkan Perda No 11 Tahun 2011 LD Tahun 2011 No 5 Seri C. tentang Retribusi Tempat Khusus Parkir
1.07.1.07.01.00.00.4.1.2.03. ,Retribusi Perizinan Tertentu ,18287000,
1.07.1.07.01.00.00.4.1.2.03.04. ,Retribusi Izin Trayek ,18287000,Retribusi Izin Trayek 18287000.00 Izin trayek tetap 10625000.00 Kendaraan kapasitas s/d 8 tempat duduk 875000.00 Kendaraan kapasitas 9 s/d 16 tempat duduk 9750000.00 Kartu pengawasan 7662000.00 Kendaraan kapasitas s/d 8 tempat duduk 462000.00 Kendaraan kapasitas 9 s/d 16 tempat duduk 7200000.00 Berdasarkan Perda No 9 Tahun 2012 LD Tahun 2012 No 4 Seri C. tentang Retribusi Izin Trayek JUMLAH PENDAPATAN  2.071.288.977^00  
1.07.1.07.01.00.00.5. ,BELANJA DAERAH ,10259311556,
1.07.1.07.01.00.00.5.1. ,BELANJA TIDAK LANGSUNG ,4062837556,
1.07.1.07.01.00.00.5.1.1. ,BELANJA PEGAWAI ,4062837556,
1.07.1.07.01.00.00.5.1.1.01. ,Gaji dan Tunjangan ,3967260465,
1.07.1.07.01.00.00.5.1.1.01.01. ,Gaji Pokok ,3080107836,Gaji Pokok 3080107836.00 Golongan I = 10 orang 263501316.00 Golongan II = 26 orang 805331592.00 Golongan III = 43 orang 1797531372.00 Golongan IV = 4 orang 213743556.00
1.07.1.07.01.00.00.5.1.1.01.02. ,Tunjangan Keluarga ,322916490,Tunjangan Keluarga 322916490.00 Tunjangan Isteri 252587041.20 Tunjangan anak 70329448.80
1.07.1.07.01.00.00.5.1.1.01.03. ,Tunjangan Jabatan ,168805000,Tunjangan Jabatan 168805000.00 Eselon IIb = 1 orang 26325000.00 Eselon IIIa = 2 orang 32760000.00 Eselon IIIb = 1 orang 12740000.00 Eselon IV/a = 12 orang 84240000.00 Eselon IVb 12740000.00
1.07.1.07.01.00.00.5.1.1.01.04. ,Tunjangan Fungsional ,8840000,Tunjangan Fungsional 8840000.00 Arsiparis 4550000.00 Penguji kendaraan bermotor 4290000.00
1.07.1.07.01.00.00.5.1.1.01.05. ,Tunjangan Fungsional Umum ,146120000,Tunjangan Fungsional Umum 146120000.00 Golongan I = 10 orang 22750000.00 Golongan II = 26 orang 60840000.00 Golongan III = 26 orang 62530000.00
1.07.1.07.01.00.00.5.1.1.01.06. ,Tunjangan Beras ,197640000,Tunjangan Beras 197640000.00 Tunjangan beras = 244 orang 197640000.00
1.07.1.07.01.00.00.5.1.1.01.07. ,Tunjangan PPh/Tunjangan Khusus ,42779269,Tunjangan PPh/Tunjangan Khusus 42779269.00 Tunjangan PPh 42779269.00
1.07.1.07.01.00.00.5.1.1.01.08. ,Pembulatan Gaji ,51870,Pembulatan Gaji 51870.00 Pembulatan 51870.00
1.07.1.07.01.00.00.5.1.1.06. ,Insentif Pemungutan Retribusi Daerah ,95577091,
1.07.1.07.01.00.00.5.1.1.06.01. ,Insentif  Pemungutan Retribusi Daerah ,95577091,Insentif Pemungutan Retribusi Daerah 95577091.00 Insentif pemungutan parkir di tepi jalan umum 11515116.00 Insentif pemungutan retribusi pengendalian menara 45657500.00 Insentif pemungutan retribusi terminal 8915125.00 Insentif pemungutan retribusi uji PKB 22908000.00 Insentif pemungutan retribusi ijin trayek 914350.00 Insentif pemungutan retribusi kebersihan terminal 362000.00 Insentif pemungutan retribusi kios terminal Insentif pemungutan retribusi pemakaian kekayaan daerah 1870000.00 Insentif pemungutan retribusi tempat khusus parkir 3435000.00 Insentif pemungutan retribusi pelayanan pasar
1.07.1.07.01.00.00.5.2. ,BELANJA LANGSUNG ,6196474000,
1.07.1.07.01.01. ,PROGRAM PELAYANAN ADMINISTRASI ,1071355000, PERKANTORAN
1.07.1.07.01.01.01. ,PENYEDIAAN JASA SURAT MENYURAT ,2500000,
1.07.1.07.01.01.01.5.2.2. ,BELANJA BARANG DAN JASA ,2500000,
1.07.1.07.01.01.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,1750000,
1.07.1.07.01.01.01.5.2.2.01.04. ,Belanja perangko^ meterai^ dan benda pos lainnya ,1750000,Belanja perangko. meterai. dan benda pos lainnya 1750000.00 Belanja Perangko dan Materai 1750000.00
