Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kabupaten Gunungkidul,,
tahun ,2016,,
Kode Organisasi,2.05,,
Nama Organisasi,Dinas Kebersihan dan Pertamanan,,
Kolom,4,,
Kode Rekening,URAIAN,jumlah,Penjelasan
2.05.2.05.01.00.00.4. ,PENDAPATAN ,545000000,
2.05.2.05.01.00.00.8. ,PENDAPATAN - LO ,545000000,
2.05.2.05.01.00.00.4.1. ,PENDAPATAN ASLI DAERAH ,545000000,
2.05.2.05.01.00.00.4.1.2. ,HASIL RETRIBUSI DAERAH ,545000000,
2.05.2.05.01.00.00.4.1.2.02. ,Retribusi Jasa Usaha ,545000000,
2.05.2.05.01.00.00.4.1.2.02.06. ,Retribusi Penjualan Produksi Usaha Daerah ,70000000,Penjualan hasil perikanan BBI 70000000.00 Dasar Hukum:Berdasarkan Perda No8 Tahun 2012 LD Tahun 2012 No3 Seri C.tentang Retribusi  Tempat Pelelangan
2.05.2.05.01.00.00.4.1.2.02.07. ,Retribusi Tempat Pelelangan ,475000000,Retribusi Tempat Pelelangan Ikan (TPI) 475000000.00   JUMLAH PENDAPATAN  545.000.000^00  
2.05.2.05.01.00.00.5. ,BELANJA DAERAH ,7205225376.29,
2.05.2.05.01.00.00.9. ,BEBAN ,7205225376.29,
2.05.2.05.01.00.00.5.1. ,BELANJA TIDAK LANGSUNG ,3217595376.29,
2.05.2.05.01.00.00.5.1.1. ,BELANJA PEGAWAI ,3217595376.29,
2.05.2.05.01.00.00.5.1.1.01. ,Gaji dan Tunjangan ,3184720376.29,
2.05.2.05.01.00.00.5.1.1.01.001. ,Gaji Pokok/Uang Representasi ,2469108398.4, Golongan IV = 11 orang 640174651.20 Golongan III = 30 orang 1482508969.20 Golongan II = 10 orang 317103040.80 Golongan I = 1 orang 29321737.20
2.05.2.05.01.00.00.5.1.1.01.002. ,Tunjangan Keluarga ,221943851.89, Istri / Suami = 36 orang 170499622.86 Anak = 51 orang 51444229.03
2.05.2.05.01.00.00.5.1.1.01.003. ,Tunjangan Jabatan ,212870000, Eselon IIb = 1 orang 28350000.00 Eselon IIIa = 1 orang 17640000.00 Eselon IIIb = 4 orang 54880000.00 Eselon IVa = 13 orang 98280000.00 Eselon IVb = 2 orang 13720000.00
2.05.2.05.01.00.00.5.1.1.01.005. ,Tunjangan Fungsional Umum ,79590000, Golongan IV = 1 orang 2660000.00 Golongan III = 19 orang 51800000.00 Golongan II = 10 orang 22680000.00 Golongan I = 1 orang 2450000.00
2.05.2.05.01.00.00.5.1.1.01.006. ,Tunjangan Beras ,144043200, Tunjangan beras = 139 orang 144043200.00
2.05.2.05.01.00.00.5.1.1.01.007. ,Tunjangan PPh/Tunjangan Khusus ,57127882, Tunjangan PPh 57127882.00
2.05.2.05.01.00.00.5.1.1.01.008. ,Pembulatan Gaji ,37044, Tunjangan pembulatan gaji 37044.00
2.05.2.05.01.00.00.5.1.1.06. ,Insentif Pemungutan Retribusi Daerah ,32875000,
2.05.2.05.01.00.00.5.1.1.06.001. ,Insentif  Pemungutan Retribusi Daerah ,32875000, Insentif Retribusi TPI 23750000.00 Insentif Retribusi Penjualan Produksi Usaha Daerah : 3500000.00 Insentif Penjualan Benih Ikan 3500000.00 Kekurangan insentif retribusi TPI tahun 2015 5625000.00
2.05.2.05.01.00.00.5.2. ,BELANJA LANGSUNG ,3987630000,
2.05.2.05.01.01. ,PROGRAM PELAYANAN ADMINISTRASI ,402705000, PERKANTORAN
2.05.2.05.01.01.01. ,PENYEDIAAN JASA SURAT MENYURAT ,500000,Lokasi Kegiatan: Kantor DKP GK Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov.
2.05.2.05.01.01.01.5.2.2. ,BELANJA BARANG DAN JASA ,500000,
2.05.2.05.01.01.01.5.2.2.03. ,Belanja Jasa Kantor ,500000,
2.05.2.05.01.01.01.5.2.2.03.007. ,Belanja paket/pengiriman ,500000,Ongkos paket/pengiriman surat 500000.00 Lokasi Kegiatan: Kantor DKP GK
2.05.2.05.01.01.02. ,PENYEDIAAN JASA KOMUNIKASI^SUMBER DAYA ,199600000, AIR DAN LISTRIKSumber Dana: PAD.  DAU. 
2.05.2.05.01.01.02.5.2.2. ,BELANJA BARANG DAN JASA ,199600000,
2.05.2.05.01.01.02.5.2.2.03. ,Belanja Jasa Kantor ,199600000,
2.05.2.05.01.01.02.5.2.2.03.001. ,Belanja telephon/kawat/faximile/internet ,9600000,Belanja Telepon dan Fax 9600000.00 
2.05.2.05.01.01.02.5.2.2.03.002. ,Belanja air ,6000000,Belanja Air Kantor DKP dan TPI 6000000.00 
2.05.2.05.01.01.02.5.2.2.03.003. ,Belanja listrik ,184000000,Belanja Listrik Kantor DKP 24000000.00 Belanja Listrik Pabrik Es 160000000.00 Lokasi Kegiatan: Kantor Dinas
2.05.2.05.01.01.04. ,PENYEDIAAN JASA PEMELIHARAAN DAN ,34875000, PERIZINAN KENDARAAN DINAS/OPERASIONALSumber Dana: PAD.  Bagi Hasil Pajak Prov. 
2.05.2.05.01.01.04.5.2.2. ,BELANJA BARANG DAN JASA ,34875000,
2.05.2.05.01.01.04.5.2.2.05. ,Belanja Perawatan Kendaraan Bermotor ,34875000,
2.05.2.05.01.01.04.5.2.2.05.005. ,Belanja Surat Tanda Nomor Kendaraan ,34875000,Pajak kendaraan mobil 9000000.00 Pajak sepeda motor roda dua 7175000.00 Pajak sepeda motor roda tiga 200000.00 Mutasi. balik nama. perpanjangan pajak truk pendingin 8000000.00 Pajak kendaraan mobil (hilux) 3000000.00 Mutasi. balik nama. perpanjangan pajak mobil ATI 7500000.00 Lokasi Kegiatan: Kantor Dinas
2.05.2.05.01.01.06. ,PENYEDIAAN JASA KEBERSIHAN KANTOR ,10560000,Sumber Dana: PAD.  DAU. 
2.05.2.05.01.01.06.5.2.2. ,BELANJA BARANG DAN JASA ,10560000,
2.05.2.05.01.01.06.5.2.2.03. ,Belanja Jasa Kantor ,10560000,
2.05.2.05.01.01.06.5.2.2.03.006. ,Belanja jasa tenaga harian lepas/upah tenaga ,10560000,Upah tenaga kebersihan kantor. posikandu. gedung posluh. gedung pertemuan 10560000.00 masyarakat nelayan (1 orang x 22 hari x 12 bulan) Lokasi Kegiatan: Kantor Dinas
2.05.2.05.01.01.07. ,PENYEDIAAN JASA PERBAIKAN PERALATAN KERJA ,5000000,Sumber Dana: PAD.  DAU. 
2.05.2.05.01.01.07.5.2.2. ,BELANJA BARANG DAN JASA ,5000000,
2.05.2.05.01.01.07.5.2.2.18. ,Belanja perawatan peralatan dan perlengkapan ,5000000, kantor
2.05.2.05.01.01.07.5.2.2.18.001. ,Belanja pemeliharaan perlatan kantor ,5000000,Belanja perbaikan laptop. komputer dan printer 3000000.00 Belanja peralatan kantor lainnya (Telepon. mesin fax. mesin tik. dll) 2000000.00 Lokasi Kegiatan: Kantor Dinas
2.05.2.05.01.01.08. ,PENYEDIAAN ALAT TULIS KANTOR ,6100000,Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov. 
2.05.2.05.01.01.08.5.2.2. ,BELANJA BARANG DAN JASA ,6100000,
2.05.2.05.01.01.08.5.2.2.01. ,Belanja Bahan Pakai Habis ,6100000,
2.05.2.05.01.01.08.5.2.2.01.001. ,Belanja alat tulis kantor ,6100000,Belanja alat tulis kantor 4500000.00 Belanja Supplies Komputer (catridge. refill ink. toner.  dll) 1600000.00 Lokasi Kegiatan: Kantor Dinas
2.05.2.05.01.01.09. ,PENYEDIAAN BARANG CETAKAN DAN ,11200000, PENGGANDAANSumber Dana: PAD.  Bagi Hasil Pajak Prov. 
2.05.2.05.01.01.09.5.2.2. ,BELANJA BARANG DAN JASA ,11200000,
2.05.2.05.01.01.09.5.2.2.06. ,Belanja Cetak dan Penggandaan ,11200000,
2.05.2.05.01.01.09.5.2.2.06.001. ,Belanja Cetak ,7700000,Cetak blangko (SPPD. BKP. dll) 6000000.00 Belanja cetak blangko penjualan (BBI) 500000.00 Belanja cetak blangko UPT TPI 500000.00 Belanja cetak blangko penjualan es 700000.00 
2.05.2.05.01.01.09.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,3500000,Biaya fotocopy dinas 3500000.00 Lokasi Kegiatan: Kantor Dinas
2.05.2.05.01.01.10. ,PENYEDIAAN KOMPONEN INSTALASI ,2000000, LISTRIK/PENERANGAN BANGUNAN KANTORSumber Dana: PAD.  DAU. 
2.05.2.05.01.01.10.5.2.2. ,BELANJA BARANG DAN JASA ,2000000,
2.05.2.05.01.01.10.5.2.2.01. ,Belanja Bahan Pakai Habis ,2000000,
