"Judul","Anggaran Pendapatan Belanja Desa (APBDesa) sesuai Peraturan Desa (Perdes) Desa Girisuko Nomor 7 Tahun 2015",,
"Daerah","Desa Girisuko",,
"Tahun",2016,,
"Kode Organisasi",1000,,
"Nama Organisasi","Pemerintah Desa Girisuko",,
"Kolom",4,,
,,,
"Kode Rekening","Uraian","Jumlah","Keterangan"
1,"PENDAPATAN DESA",1582242770,
"1.1","Pendapatan Asli Desa (PADesa)",19110000,
"1.1.1","Hasil Usaha",,
"1.1.2","Hasil Pengelolaan Aset Desa",1910000,
"1.1.2.1","Pengelolaan Tanah Milik Desa",700000,
"1.1.2.3.3","Hasil Menyewakan Kios Desa",710000,
"1.1.2.8","Lain-Lain Kekayaan Milik Desa",1200000,
"1.1.3","Swadaya Partisipasi dan Gotong Royong",,
"1.1.4","Lain-Lain PADesa yang Sah",17200000,
"1.1.4.1","Pungutan Desa",15000000,
"1.1.4.2","Pendapatan Bunga",2200000,
"1.2","Pendapatan Transfer",1563132770,
"1.2.1","Dana Desa (DD) dari Anggaran Pendapatan dan Belanja Negara (APBN)",768673800,
"1.2.2.1.1","Bagian Hasil Pajak Daerah",21407200,
"1.2.2.2.1","Bagian Hasil Retribusi Daerah",23768170,
"1.2.3","Alokasi Dana Desa (ADD)",749283600,
2,"BELANJA DESA",1571132770,
"2.1","Bidang Penyelenggaraan Pemerintahan Desa",720063300,
"2.1.1","Program Operasional Kantor Desa",46714000,
"2.1.1.2","Biaya Jasa Komunikasi Sumber Daya Air dan Listrik",5220000,"Alokasi Dana Desa/ADD"
"2.1.1.3","Pemeliharaan dan Perijinan Kendaraan Dinas/Operasional",2700000,"Alokasi Dana Desa/ADD"
"2.1.1.4","Penyediaan Barang Cetakan dan Penggandaan",2160000,"Alokasi Dana Desa/ADD"
"2.1.1.5","Penyediaan Alat Tulis Kantor",6734000,"Alokasi Dana Desa/ADD"
"2.1.1.6","Penyediaan Jasa Kebersihan Kantor",6000000,"Alokasi Dana Desa/ADD"
"2.1.1.8","Penyediaan Komponen Instalasi Listrik/Penerangan Bangunan Kantor",500000,
"2.1.1.9","Rapat Koordinasi dan Konsultasi ke Luar Daerah",4900000,"Alokasi Dana Desa/ADD"
"2.1.1.10","Makan dan Minum Rapat Koordinasi",18500000,"Alokasi Dana Desa/ADD"
"2.1.2","Program Sarana dan Prasarana Aparatur",170627000,
"2.1.2.1","Penyediaan Jasa Perbaikan Peralatan Kerja",2500000,"Alokasi Dana Desa/ADD"
"2.1.2.3","Penyediaan Jasa Perbaikan Peralatan dan Perlengkapan Kantor",1000000,"Alokasi Dana Desa/ADD"
"2.1.2.4","Penyediaan Peralatan Rumah Tangga",4500000,"Alokasi Dana Desa/ADD"
"2.1.2.5","Pembangunan Gedung Kantor Desa",134512000,"Alokasi Dana Desa/ADD"
"2.1.2.8","Pengadaan Peralatan Kerja",11840000,"Alokasi Dana Desa/ADD"
"2.1.2.18","Rehabilitasi Sedang/Berat Balai Desa",16275000,"Alokasi Dana Desa/ADD"
"2.1.3","Program Peningkatan Kinerja Aparatur Pemerintahan Desa",355111000,
"2.1.3.1","Penghasilan Tetap dan Tunjangan Kepala Desa dan Perangkat Desa",284856000,"Alokasi Dana Desa/ADD"
"2.1.3.2","Tunjangan dan Operasional Badan Permusyawaratan Desa (BPD)",21975000,"Alokasi Dana Desa/ADD"
"2.1.3.3","Operasional Rukun Tetangga (RT)/Rukun Warga (RW)",27500000,"Alokasi Dana Desa/ADD"
"2.1.3.4","Operasional Pembinaan Kesejahteraan Keluarga (PKK)",4500000,"Alokasi Dana Desa/ADD"
"2.1.3.5","Operasional Lembaga Pemberdayaan Masyarakat Desa/LPMD",4680000,"Alokasi Dana Desa/ADD"
"2.1.3.6","Operasional Karang Taruna",3600000,"Alokasi Dana Desa/ADD"
"2.1.3.7","Pengadaan Seragam/Pakaian Dinas",5000000,"Alokasi Dana Desa/ADD"
"2.1.3.9","Penyediaan Bahan Bacaan dan Peraturan Perundang-undangan",3000000,"Alokasi Dana Desa/ADD"
"2.1.4","Program Perencanaan Pembangunan Desa",60331300,
"2.1.4.1","Penyusunan Monografi Desa",2240000,"Alokasi Dana Desa/ADD"
"2.1.4.2","Penyusunan Profil Desa",3726300,"Dana Desa/DD"
"2.1.4.4","Pengelolaan Sistem Informasi Desa (SID)",27805000,"Alokasi Dana Desa/ADD"
"2.1.4.6","Penyusunan Rancangan Peraturan Desa tentang Rencana Kerja Pemerintah Desa (RKPDesa)",3847500,"Alokasi Dana Desa/ADD"
"2.1.4.10","Penyelenggaraan Musyawarah Desa",9470000,"Alokasi Dana Desa/ADD"
"2.1.4.11","Penyelenggaraan Musrenbang Desa",13242500,"Alokasi Dana Desa/ADD"
"2.1.5","Program Pengelolaan Keuangan dan Kekayaan/Aset Daerah",53855000,
"2.1.5.1","Penyusunan Rancangan Peraturan Desa tentang APBDesa",2940000,"Alokasi Dana Desa/ADD"
"2.1.5.2","Penyusunan Rancangan Peraturan Desa tentang Perubahan APBDesa",2940000,"Alokasi Dana Desa/ADD"
"2.1.5.3","Penyusunan Laporan Keuangan Bulanan/SPJ dan Semesteran",16260000,"Alokasi Dana Desa/ADD"
"2.1.5.4","Penyusunan Rancangan Peraturan Desa Tentang Pertanggungjawaban",2940000,"Alokasi Dana Desa/ADD"
"2.1.5.5","Inventarisasi Kekayaan atau Aset Desa (Tanah Kas Desa)",6525000,"Alokasi Dana Desa/ADD"
"2.1.5.8","Intensifikasi Pemungutan Pajak Daerah/Pajak Bumi Bangunan",18750000,"Pengembalian Retribusi dan Pajak"
"2.1.5.11","Sertifikasi Tanah Milik Desa",3500000,"Pendapatan Asli Desa/PADesa"
"2.1.6","Program Optimalisasi Peran dan Akuntabilitas Kelembagaan",28425000,
"2.1.6.6","Peningkatan Pelayanan Satu Pintu/Terpadu",11250000,"Alokasi Dana Desa/ADD"
"2.1.6.9","Fasilitasi Sertifikasi Tanah Milik Masyarakat secara Massal",14150000,"Dana Desa/DD"
"2.1.6.11","Penyusunan Laporan Penyelenggaraan Pemerintahan Desa (LPPD)",3025000,"Alokasi Dana Desa/ADD"
"2.1.7","Program Kearsipan Desa",5000000,
"2.1.7.3","Penduplikatan Dokumen/Arsip Desa dalam bentuk Informatika",5000000,"Pengembalian Retribusi dan Pajak"
"2.2","Bidang Pembangunan Desa",530180370,
"2.2.1","Program Pengembangan PAUD",30800000,
"2.2.1.4","Insentif Pendidik dan Dukungan Penyelenggaraan PAUD",30800000,"Dana Desa/DD"
"2.2.3","Program Upaya Kesehatan Masyarakat",7302870,
"2.2.3.1","Penyuluhan tentang Pemberantasan Penyakit Menular",1442870,"PJK"
"2.2.3.10","Pembinaan Pengelolaan Tanaman Obat Keluarga (TOGA)",5860000,"Dana Desa/DD"
"2.2.4","Program Promosi Kesehatan dan Pemberdayaan Masyarakat",54895000,
"2.2.4.3","Pembinaan Kader Kesehatan/Keluarga Berencana",28545000,"Dana Desa/DD"
"2.2.4.4","Pengembangan Desa Siaga",5100000,"Dana Desa/DD"
"2.2.4.7","Pembinaan dan Pengembangan Pos Pelayanan Terpadu (Posyandu)",11250000,"Dana Desa/DD"
"2.2.4.9","Pemberian Bantuan Stimulan Jamban Sehat",10000000,"Dana Desa/DD"
"2.2.5","Program Pembangunan Infrastruktur",332300000,
"2.2.5.1","Pembangunan Jalan Desa (Gebang-Turunan, Temuireng II-Sanglor II)",166510000,"Dana Desa/DD"
"2.2.5.2","Pembangunan Jembatan Desa (Turunan)",41130000,"Dana Desa/DD"
"2.2.5.4","Pembangunan Turap/Talud/Bronjong Jalan Desa (Nganjan)",64310000,"Dana Desa/DD"
"2.2.5.5","Pembangunan Saluran Drainase/Gorong-Gorong (Sumber dan Sanglor)",35350000,"Dana Desa/DD"
"2.2.5.7","Pembangunan Gapura (Desa)",10000000,"Alokasi Dana Desa/ADD"
"2.2.5.9","Rehabilitasi/Pemeliharaan Jembatan Desa (Pacar II)",15000000,"Dana Desa/DD"
"2.2.7","Program Pengembangan, Pengelolaan, dan Konservasi Sungai",15000000,
"2.2.7.2","Pemeliharaan dan Rehabilitasi Embung dan Bangunan Penampung Air",15000000,"Dana Desa/DD"
"2.2.9","Program Pengembangan Ekonomi Lokal",80882500,
