Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kabupaten Sleman,,
Tahun,2016,,
Kode Organisasi,1.10.01.00,,
Nama Organisasi,Dinas Kependudukan dan Pencatatan Sipil,,
Kolom,4,,
Kode Rekening,Uraian,Jumlah,Penjelasan
1.10.1.10.09.00.00.002.5,BELANJA DAERAH,5479871213,
1,URUSAN WAJIB,2404616000,
1.10,Kependudukan dan Catatan Sipil,2404616000,
1.10.1.10.09.00.00.002.5.1,Belanja Tidak Langsung,2404616000,Peraturan Pemerintah Nomor 30 Tahun 2015 Tentang Perubahan Ketujuh Belas atas Peraturan Pemerintah Nomor 7 Tahun 1977 Tentang Peraturan Gaji PNS
1.10.1.10.09.00.00.002.5.1.1,Belanja Pegawai,2404616000,
1.10.1.10.09.00.00.002.5.2,Belanja Langsung,3075255213,
1,URUSAN WAJIB,3075255213,
1.10,Kependudukan dan Catatan Sipil,2945709013,
1.10.1.10.09.00.01,Program Pelayanan Administrasi Perkantoran,750697788,
1.10.1.10.09.00.01.007,Penyediaan jasa administrasi keuangan,24000000,
1.10.1.10.09.00.01.007.5.2.1,Belanja Pegawai,24000000,
1.10.1.10.09.00.01.017,Penyediaan makanan dan minuman rapat,20435000,
1.10.1.10.09.00.01.017.5.2.2,Belanja Barang Dan Jasa,20435000,
1.10.1.10.09.00.01.018,Rapat-rapat Koordinasi dan konsultasi,29112000,
1.10.1.10.09.00.01.018.5.2.2,Belanja Barang Dan Jasa,29112000,
1.10.1.10.09.00.01.020,Penyediaan bahan dan jasa administrasi perkantoran,507878700,
1.10.1.10.09.00.01.020.5.2.1,Belanja Pegawai,6460000,
1.10.1.10.09.00.01.020.5.2.2,Belanja Barang Dan Jasa,501418700,
1.10.1.10.09.00.01.023,Penyediaan jasa langganan,72000000,
1.10.1.10.09.00.01.023.5.2.2,Belanja Barang Dan Jasa,72000000,
1.10.1.10.09.00.01.024,Penyediaan jasa keamanan dan kebersihan kantor,97272088,
1.10.1.10.09.00.01.024.5.2.1,Belanja Pegawai,42885000,
1.10.1.10.09.00.01.024.5.2.2,Belanja Barang Dan Jasa,54387088,
1.10.1.10.09.00.02,Program peningkatan sarana dan prasarana aparatur,252608000,
1.10.1.10.09.00.02.022,Pemeliharaan rutin/berkala gedung kantor dan rumah dinas,20000000,
1.10.1.10.09.00.02.022.5.2.2,Belanja Barang Dan Jasa,20000000,
1.10.1.10.09.00.02.024,Pemeliharaan rutin/berkala kendaraan dinas/operasional,227608000,
