Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kota Yogyakarta,,
Tahun,2016,,
Kode Organisasi,2.06.01,,
Nama Organisasi,Dinas Pengelola Pasar,,
Kolom,4,,
KODE REKENING ,URAIAN,ANGGARAN,PENJELASAN
2.06.2.06.01.000.000.4 ,PENDAPATAN DAERAH ,19504711450,
2.06.2.06.01.000.000.4.1 ,PENDAPATAN ASLI DAERAH ,19504711450,
2.06.2.06.01.000.000.4.1.2 ,HASIL RETRIBUSI DAERAH ,14833925000,
2.06.2.06.01.000.000.4.1.2.01 ,Retribusi Jasa Umum ,14833925000,
2.06.2.06.01.000.000.4.1.2.01.06 ,Retribusi Pelayanan Pasar ,14833925000,Retribusi Pelayanan Pasar 14833925000Perda  No 5 Tahun 2012
2.06.2.06.01.000.000.4.1.4 ,LAIN-LAIN PENDAPATAN ASLI DAERAH YANG SAH ,4670786450,
2.06.2.06.01.000.000.4.1.4.18 ,Pendapatan BLUD UPT Pusat Bisnis ,4651241450,
2.06.2.06.01.000.000.4.1.4.18.01 ,Pendapatan BLUD UPT Pusat Bisnis ,4651241450,Pendapatan BLUD UPT Pusat Bisnis 4651241450 Perwal No 84 Tahun 2013
2.06.2.06.01.000.000.4.1.4.31 ,Pendapatan Bunga Retribusi ,19545000,
2.06.2.06.01.000.000.4.1.4.31.01 ,Pendapatan Bunga Retribusi Jasa Umum ,19545000, Pendapatan Bunga Retribusi Jasa Umum 19545000Perda No 5 Tahun 2012
2.06.2.06.01.000.000.5 ,BELANJA DAERAH ,38144936201,
2.06.2.06.01.000.000.5.1 ,BELANJA TIDAK LANGSUNG ,7929103568,
2.06.2.06.01.000.000.5.1.1 ,BELANJA PEGAWAI ,7929103568,
2.06.2.06.01.000.000.5.1.1.01 ,Belanja Gaji Dan Tunjangan ,7187407318,
2.06.2.06.01.000.000.5.1.1.01.01 ,Gaji Pokok PNS/Uang Representasi (DAU) ,5498904323,Gaji Pokok PNS/Uang Representasi (DAU) 5498904323
2.06.2.06.01.000.000.5.1.1.01.02 ,Tunjangan Keluarga (DAU) ,559914298, Tunjangan Keluarga (DAU) 559914298
2.06.2.06.01.000.000.5.1.1.01.03 ,Tunjangan Jabatan Struktural (DAU) ,229958750,Tunjangan Jabatan Struktural (DAU) 229958750
2.06.2.06.01.000.000.5.1.1.01.05 ,Tunjangan Fungsional Umum (DAU) ,262441000,Tunjangan Fungsional Umum (DAU) 262441000
2.06.2.06.01.000.000.5.1.1.01.06 ,Tunjangan Beras (DAU) ,353646002,Tunjangan Beras (DAU) 353646002
2.06.2.06.01.000.000.5.1.1.01.07 ,Tunjangan  PPh/Tunjangan Khusus (DAU) ,126201941,Tunjangan  PPh/Tunjangan Khusus (DAU) 126201941
2.06.2.06.01.000.000.5.1.1.01.08 ,Pembulatan Gaji (DAU) ,79124,Pembulatan Gaji (DAU) 79124
2.06.2.06.01.000.000.5.1.1.01.09 ,Iuran Asuransi Kesehatan/BPJS Kesehatan (DAU) ,156261880,Iuran Asuransi Kesehatan/BPJS Kesehatan (DAU) 156261880
2.06.2.06.01.000.000.5.1.1.06 ,Insentif Pemungutan Retribusi Daerah ,741696250,
2.06.2.06.01.000.000.5.1.1.06.01 ,Insentif Pemungutan Retribusi Daerah ,741696250,Insentif Pemungutan Retribusi Daerah 741696250
2.06.2.06.01.000.000.5.2 ,BELANJA LANGSUNG ,30215832633,
2.06.2.06.01.001 ,Program Pelayanan Administrasi Perkantoran ,4756696102,
2.06.2.06.01.001.001 ,Penyediaan jasa surat menyurat ,9975000,
2.06.2.06.01.001.001.5.2.1 ,BELANJA PEGAWAI ,810000,
2.06.2.06.01.001.001.5.2.1.01 ,Honorarium PNS ,810000,
2.06.2.06.01.001.001.5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,810000,Honorarium Panitia Pelaksana Kegiatan 810000
2.06.2.06.01.001.001.5.2.2 ,BELANJA BARANG DAN JASA ,9165000,
2.06.2.06.01.001.001.5.2.2.01 ,Belanja Bahan Pakai Habis ,9165000,
2.06.2.06.01.001.001.5.2.2.01.04 ,Belanja Perangko  Materai  dan Benda Pos ,9165000,Belanja Perangko  Materai  dan Benda Pos 9165000
2.06.2.06.01.001.002 ,Penyediaan jasa komunikasi sumber daya air dan listrik ,2480772000,
2.06.2.06.01.001.002.5.2.2 ,BELANJA BARANG DAN JASA ,2480772000,
2.06.2.06.01.001.002.5.2.2.03 ,Belanja Jasa Kantor ,2480772000,
2.06.2.06.01.001.002.5.2.2.03.01 ,Belanja Telepon ,6072000,Belanja Telepon 6072000
2.06.2.06.01.001.002.5.2.2.03.02 ,Belanja Air ,1500000,Belanja Air 1500000
2.06.2.06.01.001.002.5.2.2.03.03 ,Belanja Listrik ,2473200000,Belanja Listrik 2473200000
2.06.2.06.01.001.006 ,Penyediaan jasa pemeliharaan dan perizinan kendaraan dinas/operasinoal ,24365000,
2.06.2.06.01.001.006.5.2.2 ,BELANJA BARANG DAN JASA ,24365000,
2.06.2.06.01.001.006.5.2.2.05 ,Belanja Perawatan Kendaraan Bermotor ,24365000,
2.06.2.06.01.001.006.5.2.2.05.04 ,Belanja Jasa KIR ,2400000,Belanja Jasa KIR 2400000
2.06.2.06.01.001.006.5.2.2.05.05 ,Belanja STNK ,21965000,Belanja STNK 21965000
2.06.2.06.01.001.007 ,Penyediaan jasa administrasi keuangan ,77400000,
2.06.2.06.01.001.007.5.2.1 ,BELANJA PEGAWAI ,77400000,
2.06.2.06.01.001.007.5.2.1.01 ,Honorarium PNS ,77400000,
2.06.2.06.01.001.007.5.2.1.01.04 ,Honorarium Pengelola Keuangan/Barang ,77400000,Honorarium Pengelola Keuangan/Barang 77400000
2.06.2.06.01.001.008 ,Penyediaan jasa kebersihan kantor ,153900000,
2.06.2.06.01.001.008.5.2.2 ,BELANJA BARANG DAN JASA ,153900000,
2.06.2.06.01.001.008.5.2.2.03 ,Belanja Jasa Kantor ,153900000,
2.06.2.06.01.001.008.5.2.2.03.14 ,Belanja Retribusi/Tiket ,153900000,Belanja Retribusi/Tiket 153900000
2.06.2.06.01.001.009 ,Penyediaan jasa perbaikan peralatan kerja ,90074000,
2.06.2.06.01.001.009.5.2.2 ,BELANJA BARANG DAN JASA ,90074000,
2.06.2.06.01.001.009.5.2.2.01 ,Belanja Bahan Pakai Habis ,6804000,
2.06.2.06.01.001.009.5.2.2.01.07 ,Belanja Pengisian Tabung Pemadam Kebakaran ,6804000,Belanja Pengisian Tabung Pemadam Kebakaran 
2.06.2.06.01.001.009.5.2.2.20 ,Belanja Pemeliharaan ,83270000,
2.06.2.06.01.001.009.5.2.2.20.04 ,Belanja Pemeliharaan Peralatan Dan Perlengkapan Kantor/Kerja/Kerumahtanggaan/Komunikasi/Studio ,51270000,Belanja Pemeliharaan Peralatan Dan Perlengkapan Kantor/Kerja/Kerumahtanggaan/Komunikasi/Studio 
2.06.2.06.01.001.009.5.2.2.20.11 ,Belanja Pemeliharaan Komputer ,32000000,Belanja Pemeliharaan Komputer 
2.06.2.06.01.001.010 ,Penyediaan alat tulis kantor ,62881500,
2.06.2.06.01.001.010.5.2.1 ,BELANJA PEGAWAI ,1958500,
2.06.2.06.01.001.010.5.2.1.01 ,Honorarium PNS ,1958500,
2.06.2.06.01.001.010.5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,1633500,Honorarium Panitia Pelaksana Kegiatan 
2.06.2.06.01.001.010.5.2.1.01.02 ,Honorarium Tim Pengadaan Barang dan Jasa ,325000,Honorarium Tim Pengadaan Barang dan Jasa 
2.06.2.06.01.001.010.5.2.2 ,BELANJA BARANG DAN JASA ,60923000,
2.06.2.06.01.001.010.5.2.2.01 ,Belanja Bahan Pakai Habis ,60923000,
2.06.2.06.01.001.010.5.2.2.01.01 ,Belanja  Alat Tulis Kantor ,60923000,Belanja  Alat Tulis Kantor 
2.06.2.06.01.001.011 ,Penyediaan barang cetakan dan penggandaan ,46460000,
2.06.2.06.01.001.011.5.2.2 ,BELANJA BARANG DAN JASA ,46460000,
2.06.2.06.01.001.011.5.2.2.06 ,Belanja Cetak Dan Penggandaan ,46460000,
