Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kabupaten Gunungkidul,,
tahun ,2016,,
Kode Organisasi,2.02,,
Nama Organisasi,Dinas Kehutanan dan Perkebunan,,
Kolom,4,,
Kode Rekening,URAIAN,jumlah,Penjelasan
2.02.2.02.01.00.00.4. ,PENDAPATAN ,25000000,
2.02.2.02.01.00.00.8. ,PENDAPATAN - LO ,25000000,
2.02.2.02.01.00.00.4.1. ,PENDAPATAN ASLI DAERAH ,25000000,
2.02.2.02.01.00.00.4.1.2. ,HASIL RETRIBUSI DAERAH ,25000000,
2.02.2.02.01.00.00.4.1.2.02. ,Retribusi Jasa Usaha ,25000000,
2.02.2.02.01.00.00.4.1.2.02.06. ,Retribusi Penjualan Produksi Usaha Daerah ,25000000,Dasar Hukum:Berdasarkan Perda No17 Tahun 2011 LD Tahun 2011 No8 Seri C.tentang Retribusi  Penjualan Produksi Usaha Daerah Penjualan bibit tanaman kehutanan 25.000.000^00  
2.02.2.02.01.00.00.5. ,BELANJA DAERAH ,6829362833.19,
2.02.2.02.01.00.00.9. ,BEBAN ,6829362833.19,
2.02.2.02.01.00.00.5.1. ,BELANJA TIDAK LANGSUNG ,3425295833.19,
2.02.2.02.01.00.00.5.1.1. ,BELANJA PEGAWAI ,3425295833.19,
2.02.2.02.01.00.00.5.1.1.01. ,Gaji dan Tunjangan ,3425295833.19,
2.02.2.02.01.00.00.5.1.1.01.001. ,Gaji Pokok/Uang Representasi ,2707680326.4, Golongan II = 4 orang 140798158.20 Golongan III = 42 orang 2142460202.40 Golongan IV = 7 orang 424421965.80
2.02.2.02.01.00.00.5.1.1.01.002. ,Tunjangan Keluarga ,,233719987.8 Istri/suami 176816738.70 Anak = 56 orang 56903249.09
2.02.2.02.01.00.00.5.1.1.01.003. ,Tunjangan Jabatan ,,198450000 Eselon II b = 1 orang 28350000.00 Eselon III a = 1 orang 17640000.00 Eselon III b = 4 orang 54880000.00 Eselon IV a = 12 orang 90720000.00 Eselon IV b = 1 orang 6860000.00
2.02.2.02.01.00.00.5.1.1.01.005. ,Tunjangan Fungsional Umum ,,87780000 Golongan II = 4 orang 10080000.00 Golongan III = 42 orang 77700000.00
2.02.2.02.01.00.00.5.1.1.01.006. ,Tunjangan Beras ,,135570240 Tunjangan Beras = 144 orang 135570240.00
2.02.2.02.01.00.00.5.1.1.01.007. ,Tunjangan PPh/Tunjangan Khusus ,,62063261 Tunjangan PPH 62063261.00
2.02.2.02.01.00.00.5.1.1.01.008. ,Pembulatan Gaji ,,32018 Pembulatan gaji 32018.00
2.02.2.02.01.00.00.5.2. ,BELANJA LANGSUNG ,34040670,
2.02.2.02.01.01. ,PROGRAM PELAYANAN ADMINISTRASI ,318615650, PERKANTORAN
2.02.2.02.01.01.01. ,PENYEDIAAN JASA SURAT MENYURAT ,300000,Lokasi Kegiatan: Dinas Kehutanan Kab Gunungkidul Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov.
2.02.2.02.01.01.01.5.2.2. ,BELANJA BARANG DAN JASA ,300000,
2.02.2.02.01.01.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,300000,
2.02.2.02.01.01.01.5.2.2.01.004. ,Belanja perangko/meterai ,300000, Belanja perangko 300000.00
2.02.2.02.01.01.02. ,PENYEDIAAN JASA KOMUNIKASI^SUMBER DAYA ,59060000,Lokasi Kegiatan: Dinas Kehutanan Kab Gunungkidul AIR DAN LISTRIK Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov.
2.02.2.02.01.01.02.5.2.2. ,BELANJA BARANG DAN JASA ,59060000,
2.02.2.02.01.01.02.5.2.2.03. ,Belanja Jasa Kantor ,59060000,
2.02.2.02.01.01.02.5.2.2.03.001. ,Belanja telephon/kawat/faximile/internet ,18860000, Belanja telepon 10260000.00 Belanja telepon dinas 9300000.00 Belanja telepon UPTD 960000.00 Belanja Internet kantor 8600000.00 Belanja domain website dinas 5000000.00 Belanja internet (Telkom) 3600000.00
2.02.2.02.01.01.02.5.2.2.03.002. ,Belanja air ,14100000, Belanja air dinas 6900000.00 Belanja air UPTD 7200000.00
2.02.2.02.01.01.02.5.2.2.03.003. ,Belanja listrik ,26100000, Belanja listrik Dinas 24000000.00 Belanja listrik UPTD 2100000.00
2.02.2.02.01.01.04. ,PENYEDIAAN JASA PEMELIHARAAN DAN ,14280000,Lokasi Kegiatan: Dinas Kehutanan Kab Gunungkidul PERIZINAN KENDARAAN DINAS/OPERASIONAL Sumber Dana: DAU.
2.02.2.02.01.01.04.5.2.2. ,BELANJA BARANG DAN JASA ,14280000,
2.02.2.02.01.01.04.5.2.2.05. ,Belanja Perawatan Kendaraan Bermotor ,14280000,
2.02.2.02.01.01.04.5.2.2.05.004. ,Belanja Jasa Kir ,300000, Belanja jasa kir 2 x 1 tahun 300000.00
2.02.2.02.01.01.04.5.2.2.05.005. ,Belanja Surat Tanda Nomor Kendaraan ,13980000, STNK roda 4 AB 1488 BD 1700000.00 STNK roda 4 AB 1217 HD 860000.00 STNK roda 4 B 1949 PQ 1200000.00 STNK roda 2 8820000.00 Biaya STNK roda 4 AB 8038 CD 1100000.00 STNK roda 3 AB 6072 ID 300000.00
2.02.2.02.01.01.06. ,PENYEDIAAN JASA KEBERSIHAN KANTOR ,31680000,Lokasi Kegiatan: Dinas Kehutanan Kab Gunungkidul Sumber Dana: DAU.
2.02.2.02.01.01.06.5.2.2. ,BELANJA BARANG DAN JASA ,31680000,
2.02.2.02.01.01.06.5.2.2.03. ,Belanja Jasa Kantor ,31680000,
2.02.2.02.01.01.06.5.2.2.03.017. ,Belanja Jasa Kebersihan ,31680000, Belanja jasa cleaning servis 31680000.00
2.02.2.02.01.01.07. ,PENYEDIAAN JASA PERBAIKAN PERALATAN KERJA ,10200000,Lokasi Kegiatan: Dinas Kehutanan Kab Gunungkidul Sumber Dana: DAU.
2.02.2.02.01.01.07.5.2.2. ,BELANJA BARANG DAN JASA ,10200000,
2.02.2.02.01.01.07.5.2.2.18. ,Belanja perawatan peralatan dan perlengkapan ,10200000, kantor
2.02.2.02.01.01.07.5.2.2.18.001. ,Belanja pemeliharaan perlatan kantor ,10200000, Penggantian drum ( 3 printer x 4 kali) 1560000.00 Pemeliharaan dan service komputer 3720000.00 Pemeliharaan dan service laptop 3600000.00 Pemeliharaan dan service mesin ketik ( 5 unit ) 1320000.00
2.02.2.02.01.01.08. ,PENYEDIAAN ALAT TULIS KANTOR ,9000000,Lokasi Kegiatan: Dinas Kehutanan Kab Gunungkidul Sumber Dana: DAU.
2.02.2.02.01.01.08.5.2.2. ,BELANJA BARANG DAN JASA ,9000000,
2.02.2.02.01.01.08.5.2.2.01. ,Belanja Bahan Pakai Habis ,9000000,
2.02.2.02.01.01.08.5.2.2.01.001. ,Belanja alat tulis kantor ,9000000, ATK Dinas 8000000.00 ATK UPTD BPTHP 1000000.00
2.02.2.02.01.01.09. ,PENYEDIAAN BARANG CETAKAN DAN ,10694650,Lokasi Kegiatan: Dinas Kehutanan Kab Gunungkidul PENGGANDAAN Sumber Dana: PAD.  DAU.
2.02.2.02.01.01.09.5.2.2. ,BELANJA BARANG DAN JASA ,10694650,
2.02.2.02.01.01.09.5.2.2.06. ,Belanja Cetak dan Penggandaan ,10694650,
2.02.2.02.01.01.09.5.2.2.06.001. ,Belanja Cetak ,5115000, Cetak blangko BKU 325000.00 Cetak amplop kop surat 1400000.00 Cetak blangko BKP (NCR) 2340000.00 Cetak blangko disposisi 1050000.00
2.02.2.02.01.01.09.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,5579650, Penggandaan/fotocoy 5579650.00
2.02.2.02.01.01.10. ,PENYEDIAAN KOMPONEN INSTALASI ,5500000,Lokasi Kegiatan: Dinas Kehutanan Kab Gunungkidul LISTRIK/PENERANGAN BANGUNAN KANTOR Sumber Dana: DAU.
2.02.2.02.01.01.10.5.2.2. ,BELANJA BARANG DAN JASA ,5500000,
2.02.2.02.01.01.10.5.2.2.01. ,Belanja Bahan Pakai Habis ,5500000,
2.02.2.02.01.01.10.5.2.2.01.003. ,Belanja alat listrik dan elektronika (lampu pijar^ batery ,5500000, keri Alat listrik Dinas 4500000.00 Alat listrik Dinas UPTD BPTH[ 1000000.00
2.02.2.02.01.01.12. ,PENYEDIAAN PERALATAN RUMAH TANGGA ,5500000,Lokasi Kegiatan: Dinas Kehutanan Kab Gunungkidul Sumber Dana: PAD.  Bagi Hasil Pajak Prov.
2.02.2.02.01.01.12.5.2.2. ,BELANJA BARANG DAN JASA ,5500000,
2.02.2.02.01.01.12.5.2.2.01. ,Belanja Bahan Pakai Habis ,5500000,
