Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kabupaten Sleman,,
Tahun,2016,,
Kode Organisasi,1.03.01.00,,
Nama Organisasi,Dinas Pekerjaan Umum dan Perumahan,,
Kolom,4,,
Kode Rekening,Uraian,Jumlah,Penjelasan
1,URUSAN WAJIB,2935920400,
1.03,Pekerjaan Umum,2935920400,
1.03.1.03.10.00.00.001.4,Pendapatan,2935920400,Perda No.15 Tahun 2011 tentang Retribusi Pelayanan Pemakaman dan Pengabuan Mayat. Perda No.5 Tahun 2012 Tentang Retribusi Pemakaian Kekayaan Daerah.
1.03.1.03.10.00.00.001.4.1,Pendapatan Asli Daerah,2935920400,
1.03.1.03.10.00.00.001.4.1.2,Retribusi Daerah,2935920400,
1.03.1.03.10.00.00.002.5,BELANJA DAERAH,258749657013,
1,URUSAN WAJIB,6843821020,
1.03,Pekerjaan Umum,6843821020,
1.03.1.03.10.00.00.002.5.1,Belanja Tidak Langsung,6843821020,Peraturan Pemerintah Nomor 30 Tahun 2015 Tentang Perubahan Ketujuh Belas atas Peraturan Pemerintah Nomor 7 Tahun 1977 Tentang Peraturan Gaji PNS
1.03.1.03.10.00.00.002.5.1.1,Belanja Pegawai,6843821020,
1.03.1.03.10.00.00.002.5.2,Belanja Langsung,251905835993,
1,URUSAN WAJIB,191584077793,
1.03,Pekerjaan Umum,171817377193,
1.03.1.03.10.00.01,Program Pelayanan Administrasi Perkantoran,795849800,
1.03.1.03.10.00.01.007,Penyediaan jasa administrasi keuangan,75900000,
1.03.1.03.10.00.01.007.5.2.1,Belanja Pegawai,75900000,
1.03.1.03.10.00.01.017,Penyediaan makanan dan minuman rapat,33654000,
1.03.1.03.10.00.01.017.5.2.2,Belanja Barang Dan Jasa,33654000,
1.03.1.03.10.00.01.018,Rapat-rapat Koordinasi dan konsultasi,94673000,
1.03.1.03.10.00.01.018.5.2.2,Belanja Barang Dan Jasa,94673000,
1.03.1.03.10.00.01.020,Penyediaan bahan dan jasa administrasi perkantoran,326622800,
1.03.1.03.10.00.01.020.5.2.1,Belanja Pegawai,12994800,
1.03.1.03.10.00.01.020.5.2.2,Belanja Barang Dan Jasa,313628000,
1.03.1.03.10.00.01.023,Penyediaan jasa langganan,90000000,
1.03.1.03.10.00.01.023.5.2.2,Belanja Barang Dan Jasa,90000000,
1.03.1.03.10.00.01.024,Penyediaan jasa keamanan dan kebersihan kantor,175000000,
1.03.1.03.10.00.01.024.5.2.1,Belanja Pegawai,144747000,
1.03.1.03.10.00.01.024.5.2.2,Belanja Barang Dan Jasa,30253000,
1.03.1.03.10.00.02,Program peningkatan sarana dan prasarana aparatur,2341430000,
1.03.1.03.10.00.02.022,Pemeliharaan rutin/berkala gedung kantor dan rumah dinas,74000000,
