Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kabupaten Sleman,,
Tahun,2014,,
Kode Organisasi,1.19.04.00,,
Nama Organisasi,Badan Penanggulangan Bencana Daerah,,
Kolom,4,,
No. Rekening,Uraian,Jumlah,Keterangan
1.19.1.19.04.5,Badan Penanggulangan Bencana Daerah,13775595100,
1.19.1.19.04.5.1,Belanja Tidak Langsung,3678813000,
1.19.1.19.04.5.2,Belanja Langsung,10096782100,
1.1.19.04,Urusan Wajib,10096782100,
1.19.1.19.04,Kesatuan Bangsa dan Politik Dalam Negeri,7722122875,
1.19.1.19.04.01,Program Pelayanan Administrasi Perkantoran,805774775,
1.19.1.19.04.02,Program Peningkatan Sarpras Aparatur,865836100,
1.19.1.19.04.05,Program Peningkatan Kapasitas Sumber Daya,50178000,
1.19.1.19.04.06,Program Peningkatan Pengembangan Sistem,205890150,
1.19.1.19.04.22,Program Pencegahan Dini dan Penanggulangan Bencana,5794443850,
1.19.1.19.04.22.01,Pemantauan dan Penyebarluasan Informasi Penanggulangan Bencana,51618850,
1.19.1.19.04.22.04,Pengadaan Logistik dan Obat-obatan Bagi Pengungsi,114966450,
1.19.1.19.04.22.05,Koordinasi Penanggulangan Bencana,401292000,
1.19.1.19.04.22.06,Peningkatan Partisipasi Masyarakat dalam Penanggulangan Bencana,129737150,
1.19.1.19.04.22.07,Pengelolaan Sarpras Mitigasi Bencana,407652000,
1.19.1.19.04.22.08,Pengembangan Sistem Informasi Kebencanaan,90215200,
1.19.1.19.04.22.09,Antisipasi Penanggulangan Bencana Alam,485460000,
1.19.1.19.04.22.10,Penanganan Darurat Pasca Bencana,211241000,
1.19.1.19.04.22.13,Konsolidasi Komunitas Peduli Bencana,117962000,
1.19.1.19.04.22.16,Operasi dan Pemeliharaan Ropusdalops,990936750,
1.19.1.19.04.22.17,Pengelolaan Sarpras Kedaruratan,234116500,
1.19.1.19.04.22.19,Rehab Sarpras Bencana,2487098950,
1.19.1.19.04.22.20,Pelaksanaan Rehab Rekon Pasca Bencana,72146000,
1.03.1.19.04,Pekerjaan Umum,175484950,
1.03.1.19.04.25,Program Penyediaan dan Pengelohan Air Baku,175484950,
1.03.1.19.04.25.08,Pembinaan dan Pengelolaan Air Baku Kawasan,175484950,
1.04.1.19.04,Perumahan,1965455100,
1.04.1.19.04.19,Program Peningkatan Kesiagaan dan Pencegahan,1965455100,
1.04.1.19.04.19.04,Pengawasan Pelaksanaan Kebijakan Pencegahan,56076000,
1.04.1.19.04.19.05,Pendidikan dan Pelatihan Pertolongan dan Pencegahan,48107900,
1.04.1.19.04.19.07,Penyuluhan Pencegahan Bahaya Kebakaran,84684000,
1.04.1.19.04.19.08,Pengadaan Sarpras Pencegahan,310500050,
1.04.1.19.04.19.09,Pemeliharan Sarpras Pencegahan,100000000,
1.04.1.19.04.19.11,Pencegahan dan Pengendalian Bahaya Kebakaran,94718000,
1.04.1.19.04.19.12,Peningkatan Pelayanan Penanggulangan Bahaya ,1271369150,
1.20.1.19.04,"Pemerintahan Umum, Administrasi Keuangan",44462000,
1.20.1.19.04.20,Program Peningkatan Sistem Pengawasan Internal,22288000,
1.20.1.19.04.23,Program Optimalisasi Pemanfaatan Teknologi,22174000,
1.23.1.19.04,Statistik,156182000,
1.23.1.19.04.15,Program Pengembangan Data/Informasi/Statistik,156182000,
1.23.1.19.04.15.24,Pembuatan Peta Resiko Bencana,82740000,
1.23.1.19.04.15.29,Penyusunan Basis Data,73442000,
1.24.1.19.04,Kerasipan,33075175,
1.24.1.19.04.16,Program Penyelamatan dan Pelestarian Dokumen,33075175,
