Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kota Yogyakarta,,
Tahun,2015,,
Kode Organisasi,1.02.01,,
Nama Organisasi,Dinas Kesehatan ,,
KOLOM,4,,
KODE REKENING ,URAIAN ,ANGGARAN ,PENJELASAN
1.02.01 ,Dinas Kesehatan ,126485000000,
1.02.1.02.01.000.000.4.1 ,PENDAPATAN ASLI DAERAH ,14809203060,
1.02.1.02.01.000.000.4.1.2 ,HASIL RETRIBUSI DAERAH ,62350000,
1.02.1.02.01.000.000.4.1.2.01 ,Retribusi Jasa Umum ,62350000,
1.02.1.02.01.000.000.4.1.2.01.01 ,Retribusi Pelayanan Kesehatan ,62350000,Retribusi Pelayanan Kesehatan 62350000 Perda No. 5 Th. 2012
1.02.1.02.01.000.000.4.1.4 ,LAIN-LAIN PENDAPATAN ASLI DAERAH YANG SAH ,14746853060,
1.02.1.02.01.000.000.4.1.4.19 ,Pendapatan BLUD Puskesmas ,14746853060,
1.02.1.02.01.000.000.4.1.4.19.01 ,Pendapatan BLUD Puskesmas ,14746853060,Pendapatan BLUD Puskesmas 14746853060 Perwal No. 69 Th. 2013
1.02.1.02.01.000.000.5.1 ,BELANJA TIDAK LANGSUNG ,38021425636,
1.02.1.02.01.000.000.5.1.1 ,BELANJA PEGAWAI ,38021425636,
1.02.1.02.01.000.000.5.1.1.01 ,Belanja Gaji Dan Tunjangan ,38021425636,
1.02.1.02.01.000.000.5.1.1.01.01 ,Gaji Pokok PNS/Uang Representasi (DAU) ,28597901809,Gaji Pokok PNS/Uang Representasi (DAU) 28597901809
1.02.1.02.01.000.000.5.1.1.01.02 ,Tunjangan Keluarga (DAU) ,2300751777,Tunjangan Keluarga (DAU) 2300751777
1.02.1.02.01.000.000.5.1.1.01.03 ,Tunjangan Jabatan Struktural (DAU) ,449652125,Tunjangan Jabatan Struktural (DAU) 449652125
1.02.1.02.01.000.000.5.1.1.01.04 ,Tunjangan Jabatan Fungsional (DAU) ,3728761400,Tunjangan Jabatan Fungsional (DAU) 3728761400
1.02.1.02.01.000.000.5.1.1.01.05 ,Tunjangan Fungsional Umum (DAU) ,517609625,Tunjangan Fungsional Umum (DAU) 517609625
1.02.1.02.01.000.000.5.1.1.01.06 ,Tunjangan Beras (DAU) ,1722617162,Tunjangan Beras (DAU) 1722617162
1.02.1.02.01.000.000.5.1.1.01.07 ,Tunjangan  PPh/Tunjangan Khusus (DAU) ,697145483,Tunjangan  PPh/Tunjangan Khusus (DAU) 697145483
1.02.1.02.01.000.000.5.1.1.01.08 ,Pembulatan Gaji (DAU) ,570268,Pembulatan Gaji (DAU) 570268
1.02.1.02.01.000.000.5.1.1.01.22 ,Tunjangan Bahaya Radiasi (DAU) ,6415987,Tunjangan Bahaya Radiasi (DAU) 6415987
1.02.1.02.01.000.000.5.2 ,BELANJA LANGSUNG ,88463734763,
1.02.1.02.01.001.000.5.2 ,Program Pelayanan Administrasi Perkantoran ,3065871544,
1.02.1.02.01.001.001.5.2 ,Penyediaan jasa surat menyurat ,4600000,
1.02.1.02.01.001.001.5.2.2 ,BELANJA BARANG DAN JASA ,4600000,
1.02.1.02.01.001.001.5.2.2.01 ,Belanja Bahan Pakai Habis ,4600000,
1.02.1.02.01.001.001.5.2.2.01.04 ,"Belanja Perangko, Materai, dan Benda Pos ",4600000,"Belanja Perangko, Materai, dan Benda Pos 4600000"
1.02.1.02.01.001.002.5.2 ,"Penyediaan jasa komunikasi,sumber daya air dan listrik ",15000000,
1.02.1.02.01.001.002.5.2.2 ,BELANJA BARANG DAN JASA ,15000000,
1.02.1.02.01.001.002.5.2.2.03 ,Belanja Jasa Kantor ,15000000,
1.02.1.02.01.001.002.5.2.2.03.01 ,Belanja Telepon ,15000000,Belanja Telepon 15000000
1.02.1.02.01.001.006.5.2 ,Penyediaan jasa pemeliharaan dan perizinan kendaraan dinas/operasinoal ,17880000,
1.02.1.02.01.001.006.5.2.2 ,BELANJA BARANG DAN JASA ,17880000,
1.02.1.02.01.001.006.5.2.2.05 ,Belanja Perawatan Kendaraan Bermotor ,17880000,
1.02.1.02.01.001.006.5.2.2.05.04 ,Belanja Jasa Kir ,1080000,Belanja Jasa Kir 1080000
1.02.1.02.01.001.006.5.2.2.05.05 ,Belanja STNK ,16800000,Belanja STNK 16800000
1.02.1.02.01.001.007.5.2 ,Penyediaan jasa administrasi keuangan ,100800000,
1.02.1.02.01.001.007.5.2.1 ,BELANJA PEGAWAI ,100800000,
1.02.1.02.01.001.007.5.2.1.01 ,Honorarium PNS ,100800000,
1.02.1.02.01.001.007.5.2.1.01.04 ,Honorarium Pengelola Keuangan/Barang ,100800000,Honorarium Pengelola Keuangan/Barang 100800000
1.02.1.02.01.001.008.5.2 ,Penyediaan jasa kebersihan kantor ,66420100,
1.02.1.02.01.001.008.5.2.1 ,BELANJA PEGAWAI ,275000,
1.02.1.02.01.001.008.5.2.1.01 ,Honorarium PNS ,275000,
1.02.1.02.01.001.008.5.2.1.01.02 ,Honorarium Tim Pengadaan Barang dan Jasa ,275000,Honorarium Tim Pengadaan Barang dan Jasa 275000
1.02.1.02.01.001.008.5.2.2 ,BELANJA BARANG DAN JASA ,66145100,
1.02.1.02.01.001.008.5.2.2.03 ,Belanja Jasa Kantor ,7200000,
1.02.1.02.01.001.008.5.2.2.03.14 ,Belanja Retribusi/Tiket ,7200000,Belanja Retribusi/Tiket 7200000
1.02.1.02.01.001.008.5.2.2.20 ,Belanja Pemeliharaan ,58945100,
1.02.1.02.01.001.008.5.2.2.20.09 ,Belanja Pemeliharaan Kebersihan ,58945100,Belanja Pemeliharaan Kebersihan 58945100
