Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kabupaten Gunungkidul,,
tahun ,2014,,
Kode Organisasi,2.06,,
Nama Organisasi,Kantor Pengelolaan Pasar,,
Kolom,4,,
Kode Rekening,URAIAN,jumlah,Penjelasan
2.06.2.06.02.00.00.4. ,PENDAPATAN ,1947902362.30,
2.06.2.06.02.00.00.4.1. ,PENDAPATAN ASLI DAERAH ,1947902362.30,
2.06.2.06.02.00.00.4.1.2. ,HASIL RETRIBUSI DAERAH ,1821140000.00,
2.06.2.06.02.00.00.4.1.2.01. ,Retribusi Jasa Umum ,1322000000.00,
2.06.2.06.02.00.00.4.1.2.01.02. ,Ka,155000000.00,Retribusi Pelayanan Persampahan/Kebersihan 155000000.00 Kemantren Pasar Wonosari 40800000.00 Kemantren Pasar Playen 20100000.00 Kemantren Pasar Paliyan Panggang 12500000.00 Kemantren Pasar Semin-Ngawen 19100000.00 Kemantren Pasar Semanu-Karangmojo 20350000.00 Kemantren Pasar Ponjong 13850000.00 Kemantren Pasar Rongkop 13850000.00 Kemantren Pasar Tepus 3750000.00 Kemantren Pasar Nglipar 10700000.00 Berdasarkan Perda No 13 Tahun 2012 LD Tahun 2012 No 5 Seri C. tentang Retribusi Pelayanan Persampahan/Kebersihan
2.06.2.06.02.00.00.4.1.2.01.06. ,Retribusi Pelayanan Pasar ,1167000000.00,Retribusi Pelayanan Pasar 1167000000.00 Kemantren Pasar Wonosari 324456400.00 Kemantren Pasar Playen 235432540.00 Kemantren Pasar Paliyan-Panggang 64150750.00 Kemantren Pasar Semin-Ngawen 106364150.00 Kemantren Pasar Semanu-Karangmojo 196909940.00 Kemantren Pasar Ponjong 73929880.00 Kemantren Pasar Rongkop 78966900.00 Kemantren Pasar Tepus 26256960.00 Kemantren Pasar Nglipar 60532480.00 Berdasarkan Perda No 8 Tahun 2011 LD Tahun 2011 No2 Seri C. tentang Retribusi Pelayanan Pasar
2.06.2.06.02.00.00.4.1.2.02. ,Retribusi Jasa Usaha ,499140000.00,
2.06.2.06.02.00.00.4.1.2.02.01. ,Retribusi Pemakaian Kekayaan Daerah ,163350000.00,Retribusi Pemakaian Kekayaan Daerah 163350000.00 Retribusi MCK Pasar Unggas Kepek 650000.00 Pasar Tengeran Karangmojo 2500000.00 Pasar Kampung Ngawen 2100000.00 Pasar Hewan Munggi Semanu 2200000.00 Pasar Nglipar 750000.00 Pasar Gedangsari 1500000.00 Pasar Wotgaleh 400000.00 Pasar Ngalang 700000.00 Pasar Hewan Siyono Playen 9516000.00 Pasar Wonontoro Karangmojo 720000.00 Pasar Argosari dan Taman parkir Wno 101650000.00 Pasar Trowono 1200000.00 Pasar Baran Rongkop 2160000.00 Pasar Ponjong 2900000.00 Pasar Bedoyo 504000.00 Pasar Umum Mlambang Semin 10000000.00 Titipan sepeda (Bekas Gudang garam Wno) 8450000.00 Pasar Ngawu Playen 5850000.00 Pasar Umum Munggi Semanu 9600000.00 Berdasarkan Perda No 9 Tahun 2011 LD Tahun 2011 No 3 Seri C. tentang Retribusi Pemakaian Kekayaan Daerah Berdasarkan Perda No 9 Tahun 2011 LD Tahun 2011 No 3 Seri C. tentang Retribusi Pemakaian Kekayaan Daerah
2.06.2.06.02.00.00.4.1.2.02.05. ,Retribusi Tempat Khusus Parkir ,335790000.00,Retribusi Tempat Khusus Parkir 335790000.00 Pasar Argosari (sebelah selatan) 32900000.00 Pasar Trowono (roda 4 ) 7500000.00 Pasar Semin (roda 4) 3800000.00 Pasar Semin (roda 2 sebelah barat) 9000000.00 Pasar Semin (roda 2 sebelah timur) 9000000.00 Pasar Ngawen (roda 2 dan 4) 5000000.00 Pasar Munggi (umum) 22000000.00 Pasar Munggi (utara terminal) 7200000.00 Pasar Hewan Munggi 9000000.00 Pasar Tengeran Karangmojo 11200000.00 Pasar Karangijo Ponjong 8500000.00 Pasar Argosari (sebelah barat) 36750000.00 Pasar Jimbaran 4300000.00 Pasar Baran 5750000.00 Pasar Ngrancah 3600000.00 Pasar Wonontoro 1440000.00 Pasar menthel. tepus. Ngeplang 4000000.00 Pasar Nglipar (roda 4) 6250000.00 Pasar Nglipar. wotgaleh (roda 2) 6250000.00 Pasar Wotgaleh (roda 4) 1700000.00 Pasar Gedangsari 2250000.00 Pasar Klampok 2500000.00 Pasar Argosari (sebelah timur) 81000000.00 Pasar Trowono (roda 2) 5400000.00 Pasar Unggas Kepek 3000000.00 Pasar Hewan Siyonoharjo 17000000.00 Pasar Hewan Siyonoharjo 17000000.00 Pasar Hewan Siyonoharjo (roda 2) 9000000.00 Pasar Hewan Ngawu Playen 1500000.00 Pasar Paliyan 2000000.00 Berdasarkan Perda No 11 Tahun 2011 LD Tahun 2011 No 5 Seri C. tentang  Retribusi Tempat Khusus Parkir
2.06.2.06.02.00.00.4.1.4. ,LAIN-LAIN PENDAPATAN ASLI DAERAH YANG ,126762362.30, SAH
2.06.2.06.02.00.00.4.1.4.23. ,Penerimaan Penempatan/Perpanjangan Kios ,126762362.30, dan Los
2.06.2.06.02.00.00.4.1.4.23.01. ,Penempatan/Perpanjangan Kios dan Los ,126762362.30,Penempatan/Perpanjangan Kios dan Los 126762362.30 Kemantren Pasar Wonosari 13490541.13 Kemantren Pasar Playen (Perpanjangan dan penempatan) 71328271.86 Kemantren Pasar Paliyan-Panggang 1997180.35 Kemantren Pasar Semin-Ngawen (Perpanjangan dan penempatan) 33911634.80 Kemantren Pasar Semanu-Karangmojo 1749432.07 Kemantren Pasar Ponjong 304258.83 Kemantren Pasar Rongkop 39567.98 Kemantren Pasar Nglipar 3941475.28 Berdasarkan Perbup No 21 Tahun 2012 BD Tahun 2012 No 21 Seri E. tentang Tata Cara Penentuan Nilai Sewa Penempatan dan Perpanjangan Kios dan Los Milik Pemerintah Kab Gunungkidul JUMLAH PENDAPATAN 
2.06.2.06.02.00.00.5. ,BELANJA DAERAH ,9913183812.64,
2.06.2.06.02.00.00.5.1. ,BELANJA TIDAK LANGSUNG ,3922157812.64,
2.06.2.06.02.00.00.5.1.1. ,BELANJA PEGAWAI ,3922157812.64,
2.06.2.06.02.00.00.5.1.1.01. ,Gaji dan Tunjangan ,3835002459.64,
2.06.2.06.02.00.00.5.1.1.01.01. ,Gaji Pokok ,2971400328.00,Gaji Pokok 2971400328.00 Gol IV 56511000.00 Gol III 517056696.00 Gol II 1896499332.00 Gol I 501333300.00
2.06.2.06.02.00.00.5.1.1.01.02. ,Tunjangan Keluarga ,343452320.64,Tunjangan Keluarga 343452320.64 Tunjangan Istri 264168356.40 Tunjangan anak 79283964.24
2.06.2.06.02.00.00.5.1.1.01.03. ,Tunjangan Jabatan ,44460000.00,Tunjangan Jabatan 44460000.00 Tunjangan struktural 44460000.00
2.06.2.06.02.00.00.5.1.1.01.05. ,Tunjangan Fungsional Umum ,209820000.00,Tunjangan Fungsional Umum 209820000.00 Tunjangan umum 209820000.00
2.06.2.06.02.00.00.5.1.1.01.06. ,Tunjangan Beras ,243660000.00,Tunjangan Beras 243660000.00 Tunjangan beras 243660000.00
2.06.2.06.02.00.00.5.1.1.01.07. ,Tunjangan PPh/Tunjangan Khusus ,22152520.00,Tunjangan PPh/Tunjangan Khusus 22152520.00 Tunjangan PPH/Tunjangan khusus 22152520.00
2.06.2.06.02.00.00.5.1.1.01.08. ,Pembulatan Gaji ,57291.00,Pembulatan Gaji 57291.00 Pembulatan gaji 57291.00
2.06.2.06.02.00.00.5.1.1.06. ,Insentif Pemungutan Retribusi Daerah ,87155353.00,
2.06.2.06.02.00.00.5.1.1.06.01. ,Insentif  Pemungutan Retribusi Daerah ,87155353.00,Insentif Pemungutan Retribusi Daerah 87155353.00 Insentif pemungutan retribusi Triwulan IV tahun 2013 17751153.00 Insentif pemungutan retribusi tahun 2014 69404200.00
2.06.2.06.02.00.00.5.2. ,BELANJA LANGSUNG ,5991026000.00,
2.06.2.06.02.01. ,PROGRAM PELAYANAN ADMINISTRASI ,445397000.00, PERKANTORAN
2.06.2.06.02.01.01. ,PENYEDIAAN JASA SURAT MENYURAT ,1992000.00,
2.06.2.06.02.01.01.5.2.2. ,BELANJA BARANG DAN JASA ,1992000.00,
2.06.2.06.02.01.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,1992000.00,
2.06.2.06.02.01.01.5.2.2.01.04. ,Belanja perangko^ meterai^ dan benda pos lainnya ,1992000.00,Belanja perangko. meterai. dan benda pos lainnya 1992000.00 Belanja perangko materai dan benda pos lainnya 1992000.00
2.06.2.06.02.01.02. ,PENYEDIAAN JASA KOMUNIKASI^SUMBER ,126000000.00, DAYA AIR DAN LISTRIK
2.06.2.06.02.01.02.5.2.2. ,BELANJA BARANG DAN JASA ,126000000.00,
2.06.2.06.02.01.02.5.2.2.03. ,Belanja Jasa Kantor ,126000000.00,
2.06.2.06.02.01.02.5.2.2.03.01. ,Belanja telephon ,6000000.00,Belanja telephon 6000000.00 Belanja telepon 6000000.00
2.06.2.06.02.01.02.5.2.2.03.02. ,Belanja air ,6000000.00,Belanja air 6000000.00 Belanja air 6000000.00
2.06.2.06.02.01.02.5.2.2.03.03. ,Belanja listrik ,114000000.00,Belanja listrik 114000000.00 Belanja listrik 114000000.00
2.06.2.06.02.01.03. ,PENYEDIAAN JASA PERALATAN DAN ,48180000.00, PERLENGKAPAN KANTOR
2.06.2.06.02.01.03.5.2.2. ,BELANJA BARANG DAN JASA ,48180000.00,
2.06.2.06.02.01.03.5.2.2.07. ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,48180000.00,
