"Judul","Anggaran Pendapatan dan Belanja Daerah",,
"Daerah","Kabupaten Sleman",,
"Tahun",2014,,
"Kode Organisasi","1.10.01",,
"Nama Organisasi","Dinas Sosial",,
"Kolom",4,,
"No. Rekening","Uraian","Jumlah","Keterangan"
"1.10.01","Dinas Kependudukan dan Pencatatan Sipil",214375000,
"1.10.01.4","Pendapatan",214375000,
"1.10.1.10.01","Dinas Kependudukan dan Pencatatan Sipil",5718640738,
"1.10.1.10.01.5.1","Belanja Tidak Langsung",2432014250,
"1.10.01.5.2","Belanja Langsung",3286626488,
"1.1.10.01","Urusan Wajib",3286626488,
"1.10.1.10.01","Kependudukan dan Catatan Sipil",2974921738,
"1.10.1.10.01.01","Program Pelayanan Administrasi Perkantoran",894269288,
"1.10.1.10.01.02","Program Peningkatan Sarana dan Prasarana Aparatur",276223000,
"1.10.1.10.01.05","Program Peningkatan Kapasitas Sumber Daya Aparatur",36229000,
"1.10.1.10.01.06","Program Peningkatan Pengembangan Sistem Pelaporan Capaian",184481250,
"1.10.1.10.01.15","Program Penataan Administrasi Kependudukan",1583719200,
"1.10.1.10.01.15.01","Pembangunan dan Pengoperasian SIAK Secara Terpadu",112187500,
"1.10.1.10.01.15.05","Koordinasi Pelaksanaan Kebijakan Kependudukan",92666000,
"1.10.1.10.01.15.06","Pengolahan dalam Penyusunan Laporan Informasi Kependudukan",166090000,
"1.10.1.10.01.15.07","Penyediaan Informasi yang dapat Diakses Masyarakat",63037000,
"1.10.1.10.01.15.09","Pengembangan Data Base Kependudukan",125488500,
"1.10.1.10.01.15.12","Sosialisasi Kebijakan Kependudukan",131002000,
"1.10.1.10.01.15.13","Peningkatan Kapasitas Kelembagaan Kependudukan",88571000,
"1.10.1.10.01.15.15","Peningkatan Pelayanan Publik dalam Bidang Kependudukan dan Pencatatan Sipil",804677200,
"1.06.1.10.01","Perencanaan Pembangunan",40061500,
"1.06.1.10.01.21","Program Perencanaan Pembangunan Daerah",40061500,
"1.13.1.10.01","Sosial",135932500,
"1.13.1.10.01.22","Program Penanggulangan Kemiskinan",135932500,
"1.13.1.10.01.22.23","Pelayanan Kartu Tanda Penduduk, Kartu Keluarga, dan Akta Kelahiran",135932500,
"1.20.1.10.01","Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah ",34509250,
"1.20.1.10.01.20","Program Peningkatan Sistem Pengawasan Internal dan Pengendalian Pelaksanaan Kebijakan KDH",17796500,
"1.20.1.10.01.33","Program Peningkatan Kualitas Pelayanan Publik",16712750,
"1.24.1.10.01","Kerasipan",101201500,
"1.24.1.10.01.16","Program Penyelematan dan Pelestarian Dokumen/Data/Arsip Daerah",101201500,
