Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kota Yogyakarta,,
Tahun,2016,,
Kode Organisasi,1.12.01,,
Nama Organisasi,Kantor Keluarga Berencana,,
Kolom,4,,
Kode Rekening,Uraian,Jumlah,Keterangan
1.12.1.12.01.000.000.4 ,PENDAPATAN DAERAH ,,
1.12.1.12.01.000.000.5 ,BELANJA DAERAH ,"8033457459,00",
1.12.1.12.01.000.000.5.1 ,BELANJA TIDAK LANGSUNG ,"2724004410,00",
1.12.1.12.01.000.000.5.1.1 ,BELANJA PEGAWAI ,"2724004410,00",
1.12.1.12.01.000.000.5.1.1.01 ,Belanja Gaji Dan Tunjangan ,"2724004410,00",
1.12.1.12.01.000.000.5.1.1.01.01 ,Gaji Pokok PNS/Uang Representasi (DAU) ,"2016723278,00",Gaji Pokok PNS/Uang Representasi (DAU) 2016723278
1.12.1.12.01.000.000.5.1.1.01.02 ,Tunjangan Keluarga (DAU) ,"175878780,00",Tunjangan Keluarga (DAU) 175878780
1.12.1.12.01.000.000.5.1.1.01.03 ,Tunjangan Jabatan Struktural (DAU) ,"41328000,00",Tunjangan Jabatan Struktural (DAU) 41328000
1.12.1.12.01.000.000.5.1.1.01.04 ,Tunjangan Jabatan Fungsional (DAU) ,"218478750,00",Tunjangan Jabatan Fungsional (DAU) 218478750
1.12.1.12.01.000.000.5.1.1.01.05 ,Tunjangan Fungsional Umum (DAU) ,"52619500,00",Tunjangan Fungsional Umum (DAU) 52619500
1.12.1.12.01.000.000.5.1.1.01.06 ,Tunjangan Beras (DAU) ,"97496462,00",Tunjangan Beras (DAU) 97496462
1.12.1.12.01.000.000.5.1.1.01.07 ,Tunjangan  PPh/Tunjangan Khusus (DAU) ,"64606694,00",Tunjangan  PPh/Tunjangan Khusus (DAU) 64606694
1.12.1.12.01.000.000.5.1.1.01.08 ,Pembulatan Gaji (DAU) ,"28067,00",Pembulatan Gaji (DAU) 28067
1.12.1.12.01.000.000.5.1.1.01.09 ,Iuran Asuransi Kesehatan/BPJS Kesehatan (DAU) ,"56844879,00",Iuran Asuransi Kesehatan/BPJS Kesehatan (DAU) 56844879
1.12.1.12.01.000.000.5.2 ,BELANJA LANGSUNG ,"5309453049,00",
1.12.1.12.01.001 ,Program Pelayanan Administrasi Perkantoran ,"436735406,00",
1.12.1.12.01.001.001 ,Penyediaan Jasa Surat Menyurat ,"2250000,00",
1.12.1.12.01.001.001.5.2.2 ,BELANJA BARANG DAN JASA ,"2250000,00",
1.12.1.12.01.001.001.5.2.2.01 ,Belanja Bahan Pakai Habis ,"2250000,00",
1.12.1.12.01.001.001.5.2.2.01.04 ,Belanja Perangko  Materai  dan Benda Pos ,"2250000,00",Belanja Perangko  Materai  dan Benda Pos 2250000
1.12.1.12.01.001.002 ,Penyediaan Jasa Komunikasi  Sumber Daya Air dan Listrik ,"8400000,00",
1.12.1.12.01.001.002.5.2.2 ,BELANJA BARANG DAN JASA ,"8400000,00",
1.12.1.12.01.001.002.5.2.2.03 ,Belanja Jasa Kantor ,"8400000,00",
1.12.1.12.01.001.002.5.2.2.03.01 ,Belanja Telepon ,"6000000,00",Belanja Telepon 6000000
1.12.1.12.01.001.002.5.2.2.03.03 ,Belanja Listrik ,"2400000,00",Belanja Listrik 2400000
1.12.1.12.01.001.003 ,Penyediaan Jasa Peralatan dan Perlengkapan Kantor ,"5700000,00",
1.12.1.12.01.001.003.5.2.2 ,BELANJA BARANG DAN JASA ,"5700000,00",
1.12.1.12.01.001.003.5.2.2.20 ,Belanja Pemeliharaan ,"5700000,00",
1.12.1.12.01.001.003.5.2.2.20.04 ,Belanja Pemeliharaan Peralatan Dan Perlengkapan Kantor/Kerja/Kerumahtanggaan/Komunikasi/Studio,"5700000,00",Belanja Pemeliharaan Peralatan Dan Perlengkapan 5700000Kantor/Kerja/Kerumahtanggaan/Komunikasi/Studio
1.12.1.12.01.001.006 ,Penyediaan Jasa Pemeliharaan dan Perizinan Kendaraan Dinas/Operasinoal ,"6725000,00",
1.12.1.12.01.001.006.5.2.2 ,BELANJA BARANG DAN JASA ,"6725000,00",
1.12.1.12.01.001.006.5.2.2.05 ,Belanja Perawatan Kendaraan Bermotor ,"6725000,00",
1.12.1.12.01.001.006.5.2.2.05.05 ,Belanja STNK ,"6725000,00",Belanja STNK 6725000
1.12.1.12.01.001.007 ,Penyediaan Jasa Administrasi Keuangan ,"70204000,00",
1.12.1.12.01.001.007.5.2.1 ,BELANJA PEGAWAI ,"45000000,00",
1.12.1.12.01.001.007.5.2.1.01 ,Honorarium PNS ,"45000000,00",
1.12.1.12.01.001.007.5.2.1.01.04 ,Honorarium Pengelola Keuangan/Barang ,"45000000,00",Honorarium Pengelola Keuangan/Barang 45000000
1.12.1.12.01.001.007.5.2.2 ,BELANJA BARANG DAN JASA ,"25204000,00",
1.12.1.12.01.001.007.5.2.2.06 ,Belanja Cetak Dan Penggandaan ,"22500000,00",
1.12.1.12.01.001.007.5.2.2.06.02 ,Belanja Penggandaan ,"22500000,00",Belanja Penggandaan 22500000
1.12.1.12.01.001.007.5.2.2.11 ,Belanja Makanan Dan Minuman ,"2704000,00",
1.12.1.12.01.001.007.5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,"2704000,00",Belanja Makanan Dan Minuman Rapat 2704000
1.12.1.12.01.001.008 ,Penyediaan Jasa Kebersihan Kantor ,"26619926,00",
1.12.1.12.01.001.008.5.2.2 ,BELANJA BARANG DAN JASA ,"26619926,00",
1.12.1.12.01.001.008.5.2.2.01 ,Belanja Bahan Pakai Habis ,"2071250,00",
1.12.1.12.01.001.008.5.2.2.01.05 ,Belanja Peralatan Kebersihan Dan Bahan Pembersih ,"2071250,00",Belanja Peralatan Kebersihan Dan Bahan Pembersih 2071250
1.12.1.12.01.001.008.5.2.2.03 ,Belanja Jasa Kantor ,"960000,00",
1.12.1.12.01.001.008.5.2.2.03.27 ,Belanja Jasa Penyedia /Tenaga Teknis ,"960000,00",Belanja Jasa Penyedia /Tenaga Teknis 960000
1.12.1.12.01.001.008.5.2.2.20 ,Belanja Pemeliharaan ,"23588676,00",
1.12.1.12.01.001.008.5.2.2.20.04 ,Belanja Pemeliharaan Peralatan Dan Perlengkapan Kantor/Kerja/Kerumahtanggaan/Komunikasi/Studio,"180000,00",Belanja Pemeliharaan Peralatan Dan Perlengkapan 180000Kantor/Kerja/Kerumahtanggaan/Komunikasi/Studio
1.12.1.12.01.001.008.5.2.2.20.09 ,Belanja Pemeliharaan Kebersihan ,"23408676,00",Belanja Pemeliharaan Kebersihan 23408676
1.12.1.12.01.001.009 ,Penyediaan Jasa Perbaikan Peralatan Kerja ,"36400000,00",
1.12.1.12.01.001.009.5.2.2 ,BELANJA BARANG DAN JASA ,"36400000,00",
1.12.1.12.01.001.009.5.2.2.20 ,Belanja Pemeliharaan ,"36400000,00",
1.12.1.12.01.001.009.5.2.2.20.04 ,Belanja Pemeliharaan Peralatan Dan Perlengkapan Kantor/Kerja/Kerumahtanggaan/Komunikasi/Studio,"1500000,00",Belanja Pemeliharaan Peralatan Dan Perlengkapan 1500000Kantor/Kerja/Kerumahtanggaan/Komunikasi/Studio
1.12.1.12.01.001.009.5.2.2.20.11 ,Belanja Pemeliharaan Komputer ,"34900000,00",Belanja Pemeliharaan Komputer 34900000
1.12.1.12.01.001.010 ,Penyediaan Alat Tulis Kantor ,"15984425,00",
1.12.1.12.01.001.010.5.2.2 ,BELANJA BARANG DAN JASA ,"15984425,00",
1.12.1.12.01.001.010.5.2.2.01 ,Belanja Bahan Pakai Habis ,"15984425,00",
1.12.1.12.01.001.010.5.2.2.01.01 ,Belanja  Alat Tulis Kantor ,"15984425,00",Belanja  Alat Tulis Kantor 15984425
1.12.1.12.01.001.011 ,Penyediaan Barang Cetakan dan Penggandaan ,"26661000,00",
1.12.1.12.01.001.011.5.2.2 ,BELANJA BARANG DAN JASA ,"26661000,00",
1.12.1.12.01.001.011.5.2.2.06 ,Belanja Cetak Dan Penggandaan ,"26661000,00",
1.12.1.12.01.001.011.5.2.2.06.01 ,Belanja Cetak ,"740000,00",Belanja Cetak 740000
