"Judul","Anggaran Pendapatan Belanja Desa (APBDesa) sesuai Peraturan Desa (Perdes) Desa Girisuko Nomor 7 Tahun 2015",,
"Daerah","Desa Girisuko",,
"Tahun",2016,,
"Kode Organisasi",1000,,
"Nama Organisasi","Pemerintah Desa Girisuko",,
"Kolom",4,,
,,,
"Kode Rekening","Uraian","Jumlah","Keterangan"
1,"PENDAPATAN DESA","1,582,242,770",
"1.1","Pendapatan Asli Desa (PADesa)","19,110,000",
"1.1.1","Hasil Usaha",,
"1.1.2","Hasil Pengelolaan Aset Desa","1,910,000",
"1.1.2.1","Pengelolaan Tanah Milik Desa","700,000",
"1.1.2.3.3","Hasil Menyewakan Kios Desa","710,000",
"1.1.2.8","Lain-Lain Kekayaan Milik Desa","1,200,000",
"1.1.3","Swadaya Partisipasi dan Gotong Royong",,
"1.1.4","Lain-Lain PADesa yang Sah","17,200,000",
"1.1.4.1","Pungutan Desa","15,000,000",
"1.1.4.2","Pendapatan Bunga","2,200,000",
"1.2","Pendapatan Transfer","1,563,132,770",
"1.2.1","Dana Desa (DD) dari Anggaran Pendapatan dan Belanja Negara (APBN)","768,673,800",
"1.2.2.1.1","Bagian Hasil Pajak Daerah","21,407,200",
"1.2.2.2.1","Bagian Hasil Retribusi Daerah","23,768,170",
"1.2.3","Alokasi Dana Desa (ADD)","749,283,600",
2,"BELANJA DESA","1,571,132,770",
"2.1","Bidang Penyelenggaraan Pemerintahan Desa","720,063,300",
"2.1.1","Program Operasional Kantor Desa","46,714,000",
"2.1.1.2","Biaya Jasa Komunikasi Sumber Daya Air dan Listrik","5,220,000","Alokasi Dana Desa/ADD"
"2.1.1.3","Pemeliharaan dan Perijinan Kendaraan Dinas/Operasional","2,700,000","Alokasi Dana Desa/ADD"
"2.1.1.4","Penyediaan Barang Cetakan dan Penggandaan","2,160,000","Alokasi Dana Desa/ADD"
"2.1.1.5","Penyediaan Alat Tulis Kantor","6,734,000","Alokasi Dana Desa/ADD"
"2.1.1.6","Penyediaan Jasa Kebersihan Kantor","6,000,000","Alokasi Dana Desa/ADD"
"2.1.1.8","Penyediaan Komponen Instalasi Listrik/Penerangan Bangunan Kantor","500,000",
"2.1.1.9","Rapat Koordinasi dan Konsultasi ke Luar Daerah","4,900,000","Alokasi Dana Desa/ADD"
"2.1.1.10","Makan dan Minum Rapat Koordinasi","18,500,000","Alokasi Dana Desa/ADD"
"2.1.2","Program Sarana dan Prasarana Aparatur","170,627,000",
"2.1.2.1","Penyediaan Jasa Perbaikan Peralatan Kerja","2,500,000","Alokasi Dana Desa/ADD"
"2.1.2.3","Penyediaan Jasa Perbaikan Peralatan dan Perlengkapan Kantor","1,000,000","Alokasi Dana Desa/ADD"
"2.1.2.4","Penyediaan Peralatan Rumah Tangga","4,500,000","Alokasi Dana Desa/ADD"
"2.1.2.5","Pembangunan Gedung Kantor Desa","134,512,000","Alokasi Dana Desa/ADD"
"2.1.2.8","Pengadaan Peralatan Kerja","11,840,000","Alokasi Dana Desa/ADD"
"2.1.2.18","Rehabilitasi Sedang/Berat Balai Desa","16,275,000","Alokasi Dana Desa/ADD"
"2.1.3","Program Peningkatan Kinerja Aparatur Pemerintahan Desa","355,111,000",
"2.1.3.1","Penghasilan Tetap dan Tunjangan Kepala Desa dan Perangkat Desa","284,856,000","Alokasi Dana Desa/ADD"
"2.1.3.2","Tunjangan dan Operasional Badan Permusyawaratan Desa (BPD)","21,975,000","Alokasi Dana Desa/ADD"
"2.1.3.3","Operasional Rukun Tetangga (RT)/Rukun Warga (RW)","27,500,000","Alokasi Dana Desa/ADD"
"2.1.3.4","Operasional Pembinaan Kesejahteraan Keluarga (PKK)","4,500,000","Alokasi Dana Desa/ADD"
"2.1.3.5","Operasional Lembaga Pemberdayaan Masyarakat Desa/LPMD","4,680,000","Alokasi Dana Desa/ADD"
"2.1.3.6","Operasional Karang Taruna","3,600,000","Alokasi Dana Desa/ADD"
"2.1.3.7","Pengadaan Seragam/Pakaian Dinas","5,000,000","Alokasi Dana Desa/ADD"
"2.1.3.9","Penyediaan Bahan Bacaan dan Peraturan Perundang-undangan","3,000,000","Alokasi Dana Desa/ADD"
"2.1.4","Program Perencanaan Pembangunan Desa","60,331,300",
"2.1.4.1","Penyusunan Monografi Desa","2,240,000","Alokasi Dana Desa/ADD"
"2.1.4.2","Penyusunan Profil Desa","3,726,300","Dana Desa/DD"
"2.1.4.4","Pengelolaan Sistem Informasi Desa (SID)","27,805,000","Alokasi Dana Desa/ADD"
"2.1.4.6","Penyusunan Rancangan Peraturan Desa tentang Rencana Kerja Pemerintah Desa (RKPDesa)","3,847,500","Alokasi Dana Desa/ADD"
"2.1.4.10","Penyelenggaraan Musyawarah Desa","9,470,000","Alokasi Dana Desa/ADD"
"2.1.4.11","Penyelenggaraan Musrenbang Desa","13,242,500","Alokasi Dana Desa/ADD"
"2.1.5","Program Pengelolaan Keuangan dan Kekayaan/Aset Daerah","53,855,000",
"2.1.5.1","Penyusunan Rancangan Peraturan Desa tentang APBDesa","2,940,000","Alokasi Dana Desa/ADD"
"2.1.5.2","Penyusunan Rancangan Peraturan Desa tentang Perubahan APBDesa","2,940,000","Alokasi Dana Desa/ADD"
"2.1.5.3","Penyusunan Laporan Keuangan Bulanan/SPJ dan Semesteran","16,260,000","Alokasi Dana Desa/ADD"
"2.1.5.4","Penyusunan Rancangan Peraturan Desa Tentang Pertanggungjawaban","2,940,000","Alokasi Dana Desa/ADD"
"2.1.5.5","Inventarisasi Kekayaan atau Aset Desa (Tanah Kas Desa)","6,525,000","Alokasi Dana Desa/ADD"
"2.1.5.8","Intensifikasi Pemungutan Pajak Daerah/Pajak Bumi Bangunan","18,750,000","Pengembalian Retribusi dan Pajak"
"2.1.5.11","Sertifikasi Tanah Milik Desa","3,500,000","Pendapatan Asli Desa/PADesa"
"2.1.6","Program Optimalisasi Peran dan Akuntabilitas Kelembagaan","28,425,000",
"2.1.6.6","Peningkatan Pelayanan Satu Pintu/Terpadu","11,250,000","Alokasi Dana Desa/ADD"
"2.1.6.9","Fasilitasi Sertifikasi Tanah Milik Masyarakat secara Massal","14,150,000","Dana Desa/DD"
"2.1.6.11","Penyusunan Laporan Penyelenggaraan Pemerintahan Desa (LPPD)","3,025,000","Alokasi Dana Desa/ADD"
"2.1.7","Program Kearsipan Desa","5,000,000",
"2.1.7.3","Penduplikatan Dokumen/Arsip Desa dalam bentuk Informatika","5,000,000","Pengembalian Retribusi dan Pajak"
"2.2","Bidang Pembangunan Desa","530,180,370",
"2.2.1","Program Pengembangan PAUD","30,800,000",
"2.2.1.4","Insentif Pendidik dan Dukungan Penyelenggaraan PAUD","30,800,000","Dana Desa/DD"
"2.2.3","Program Upaya Kesehatan Masyarakat","7,302,870",
"2.2.3.1","Penyuluhan tentang Pemberantasan Penyakit Menular","1,442,870","PJK"
"2.2.3.10","Pembinaan Pengelolaan Tanaman Obat Keluarga (TOGA)","5,860,000","Dana Desa/DD"
"2.2.4","Program Promosi Kesehatan dan Pemberdayaan Masyarakat","54,895,000",
"2.2.4.3","Pembinaan Kader Kesehatan/Keluarga Berencana","28,545,000","Dana Desa/DD"
"2.2.4.4","Pengembangan Desa Siaga","5,100,000","Dana Desa/DD"
"2.2.4.7","Pembinaan dan Pengembangan Pos Pelayanan Terpadu (Posyandu)","11,250,000","Dana Desa/DD"
"2.2.4.9","Pemberian Bantuan Stimulan Jamban Sehat","10,000,000","Dana Desa/DD"
"2.2.5","Program Pembangunan Infrastruktur","332,300,000",
"2.2.5.1","Pembangunan Jalan Desa (Gebang-Turunan, Temuireng II-Sanglor II)","166,510,000","Dana Desa/DD"
"2.2.5.2","Pembangunan Jembatan Desa (Turunan)","41,130,000","Dana Desa/DD"
"2.2.5.4","Pembangunan Turap/Talud/Bronjong Jalan Desa (Nganjan)","64,310,000","Dana Desa/DD"
"2.2.5.5","Pembangunan Saluran Drainase/Gorong-Gorong (Sumber dan Sanglor)","35,350,000","Dana Desa/DD"
"2.2.5.7","Pembangunan Gapura (Desa)","10,000,000","Alokasi Dana Desa/ADD"
"2.2.5.9","Rehabilitasi/Pemeliharaan Jembatan Desa (Pacar II)","15,000,000","Dana Desa/DD"
