Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kota Yogyakarta,,
Tahun,2015,,
Kode Organisasi,0,,
Nama Organisasi,Kota Yogyakarta,,
Kolom,4,,
Kode Rekening,Uraian,Jumlah,Keterangan
1,PENDAPATAN DAERAH ,1423571674119,
1.1 ,PENDAPATAN ASLI DAERAH ,449849108333,
1.1.1 ,HASIL PAJAK DAERAH ,274936949000,
1.1.1.01 ,Pajak Hotel ,88025000000,
1.1.1.01.02 ,Hotel Bintang Lima ,28278000000,
1.1.1.01.03 ,Hotel Bintang Empat ,22081000000,
1.1.1.01.04 ,Hotel Bintang Tiga ,18511000000,
1.1.1.01.05 ,Hotel Bintang Dua ,5860000000,
1.1.1.01.06 ,Hotel Bintang Satu ,2700000000,
1.1.1.01.07 ,Hotel Melati Tiga ,2030000000,
1.1.1.01.08 ,Hotel Melati Dua ,1800000000,
1.1.1.01.09 ,Hotel Melati Satu ,6260000000,
1.1.1.01.12 ,Losmen/Rumah Penginapan/Pesanggrahan/Rumah Kos ,505000000,
1.1.1.02 ,Pajak Restoran ,25175000000,
1.1.1.02.01 ,Restoran ,25150000000,
1.1.1.02.05,Katering ,25000000,
1.1.1.03 ,Pajak Hiburan. ,8790000000,
1.1.1.03.01 ,Tontonan Film/Bioskop ,4200000000,
1.1.1.03.02,Pagelaran Kesenian/Musik/Tari/Busana ,290000000,
1.1.1.03.05 ,Pameran ,1275000000,
1.1.1.03.07 ,Karaoke ,290000000,
1.1.1.03.10 ,Permainan Bilyar ,61000000,
1.1.1.03.14 ,Balap Kendaraan Bermotor ,5000000,
1.1.1.03.15 ,Permainan Ketangkasan ,1190000000,
1.1.1.03.17 ,Mandi Uap/Spa ,799000000,
1.1.1.03.18,Pusat Kebugaran ,600000000,
1.1.1.03.19,Pertandingan Olahraga ,80000000,
1.1.1.04 ,Pajak Reklame. ,7353949000,
1.1.1.04.01,Reklame Papan/Billboard/Videotron/Megatron ,2991500000,
1.1.1.04.02 ,Reklame Kain ,1260000000,
1.1.1.04.03 ,Reklame Melekat/Stiker ,500,
1.1.1.04.05 ,Reklame Berjalan ,20000000,
1.1.1.04.06,Reklame Udara ,8000000,
1.1.1.04.10 ,Reklame Peragaan ,3000000,
1.1.1.04.11 ,Reklame Baliho ,195000000,
1.1.1.04.12 ,Reklame Cahaya ,2875949000,
1.1.1.05 ,Pajak Penerangan Jalan. ,35000000000,
1.1.1.05.01 ,Pajak Penerangan Jalan PLN ,35000000000,
1.1.1.1.07 ,Pajak Parkir ,1635000000,
1.1.1.07.01 ,Pajak Parkir ,1635000000,
1.1.1.08,Pajak Air Tanah ,953000000,
1.1.1.08.01 ,Pajak Air Tanah ,953000000,
1.1.1.09 ,Pajak Sarang Burung Walet ,5000000,
1.1.1.09.01 ,Pajak Sarang Burung Walet ,5000000,
1.1.1.12 ,Pajak Bumi Dan Bangunan Perdesaan dan Perkotaan ,48000000000,
1.1.1.12.01 ,Pajak Bumi Dan Bangunan Perdesaan dan Perkotaan ,48000000000,
1.1.1.13 ,Bea Perolehan Hak Atas Tanah Dan Bangunan ,60000000000,
1.1.1.13.01 ,Bea Perolehan Hak Atas Tanah Dan Bangunan ,60000000000,
1.1.2,HASIL RETRIBUSI DAERAH ,38808143120,
1.1.2.01 ,Retribusi Jasa Umum ,27955385000,
1.1.2.01.01 ,Retribusi Pelayanan Kesehatan ,118350000,
1.1.2.01.02 ,Retribusi Pelayanan Persampahan/kebersihan ,3001350000,
1.1.2.01.04 ,Retribusi Pelayanan Pemakaman Dan Pengabuan Mayat ,68500000,
1.1.2.01.05 ,Retribusi Pelayanan Parkir Di Tepi Jalan Umum ,8475425000,
1.1.2.01.06 ,Retribusi Pelayanan Pasar ,14671760000,
1.1.2.01.07 ,Retribusi Pengujian Kendaraan Bermotor ,950000000,
1.1.2.01.12 ,Retribusi Pengolahan Limbah Cair ,670000000,
1.1.2.02 ,Retribusi Jasa Usaha ,5030485620,
