Judul,Penjabaran Anggaran Pendapatan Belanja Daerah,,
Daerah,Kabupaten Gunungkidul,,
tahun ,2014,,
Kode Organisasi,1.17,,
Nama Organisasi,Dinas Kebudayaan dan Pariwisata,,
Kolom,4,,
Kode Rekening,Uraian,jumlah,Penjelasan
1.17.1.17.01.00.00.4. ,PENDAPATAN ,7609500100,
1.17.1.17.01.00.00.4.1. ,PENDAPATAN ASLI DAERAH ,7609500100,
1.17.1.17.01.00.00.4.1.2. ,HASIL RETRIBUSI DAERAH ,7609500100,
1.17.1.17.01.00.00.4.1.2.01. ,Retribusi Jasa Umum ,15000000,
1.17.1.17.01.00.00.4.1.2.01.02. ,Retribusi Pelayanan Persampahan/Kebersihan ,15000000,Retribusi Pelayanan Persampahan/Kebersihan  15000000.00  retribusi pelayanan kebersihan obyek wisata 15000000.00 Berdasarkan Perda No 13 Tahun 2012 LD Tahun 2012 No 5 Seri C. tentang  Retribusi Pelayanan Persampahan/Kebersihan
1.17.1.17.01.00.00.4.1.2.02. ,Retribusi Jasa Usaha ,7594500100,
1.17.1.17.01.00.00.4.1.2.02.01. ,Retribusi Pemakaian Kekayaan Daerah ,10216000,Retribusi Pemakaian Kekayaan Daerah  10216000.00  Kawasan Pantai Baron I. Baron II. Kukup 9216000.00 Kawasan Pantai Baron I. Baron II. Kukup 9216000.00 Mandi 4224000.00 Mandi 4224000.00 BAB / BAK 4992000.00 BAB / BAK 4992000.00 Perpanjangan sewa kios/los (penggunaan bangunan milik daerah) 1000000.00 Perpanjangan sewa kios/los (penggunaan bangunan milik daerah) 1000000.00 Berdasarkan Perda No 9 Tahun 2011 LD Tahun 2011 No 3 Seri C. tentang  Retribusi Pemakaian Kekayaan Daerah Berdasarkan Perda No 9 Tahun 2011 LD Tahun 2011 No 3 Seri C. tentang  Retribusi Pemakaian Kekayaan Daerah
1.17.1.17.01.00.00.4.1.2.02.05. ,Retribusi Tempat Khusus Parkir ,319463000,Retribusi Tempat Khusus Parkir  319463000.00  Tempat khusus parkir 319463000.00 Retribusi tempat parkir bangunan beratap 62155000.00 retribusi area parkir 257308000.00 Berdasarkan Perda No 11 Tahun 2011 LD Tahun 2011 No 5 Seri C. tentang  Retribusi Tempat Khusus Parkir
1.17.1.17.01.00.00.4.1.2.02.06. ,Retribusi Tempat Penginapan/Pesanggrahan/Villa ,22000000,Retribusi Tempat Penginapan/Pesanggrahan/Villa  22000000.00  Pondok Wisata Kukup 10000000.00 Rest Area Bunder 12000000.00 Berdasarkan Perda No 7 Tahun 2012 LD Tahun 2012 No 2 Seri  C. tentang  Retribusi Tempat Penginapan/Pesanggrahan/Vila
1.17.1.17.01.00.00.4.1.2.02.10. ,Retribusi Tempat Rekreasi dan Olahraga ,7242821100,Retribusi Tempat Rekreasi dan Olahraga  7242821100.00  Pos Baron 2500360100.00 Pos JJLS 1454000000.00 Pos Tepus 1330830000.00 Pos Wediombo 133100000.00 Pos Sadeng 70200000.00 Pos Ngrenehan 130100000.00 Pos Pulegundes 670300000.00 Pos Siung 150500000.00 Pos Gununggambar 1040000.00 Aquarium Laut 3000000.00 Pos Goa Cerme 8200000.00 Retribusi kios Baron 14256000.00 Retribusi Los Baron 10560000.00 Retribusi kios Kukup 6480000.00 Retribusi Los Kukup 3456000.00 Retribusi Desa Wisata 756439000.00 Berdasarkan Perda No 6 Tahun 2012 LD Tahun 2012 No 3 Seri C. tentang  Retribusi Tempat Rekreasi dan Olahraga JUMLAH PENDAPATAN 
1.17.1.17.01.00.00.5. ,BELANJA DAERAH ,11416149155,
1.17.1.17.01.00.00.5.1. ,BELANJA TIDAK LANGSUNG ,3315564155,
1.17.1.17.01.00.00.5.1.1. ,BELANJA PEGAWAI ,3315564155,
1.17.1.17.01.00.00.5.1.1.01. ,Gaji dan Tunjangan ,3113811311,
1.17.1.17.01.00.00.5.1.1.01.01. ,Gaji Pokok ,2418328224,Gaji Pokok  2418328224.00  Golongan I = 26 orang 675597780.00 Golongan II = 15 orang 481433004.00 Golongan III = 25 orang 1106617356.00 Golongan IV = 3 orang 154680084.00
1.17.1.17.01.00.00.5.1.1.01.02. ,Tunjangan Keluarga ,234047165,Tunjangan Keluarga  234047165.04  Istri / suami = 57 orang 185456466.00 anak = 73 orang 48590699.04
1.17.1.17.01.00.00.5.1.1.01.03. ,Tunjangan Jabatan ,131865000,Tunjangan Jabatan  131865000.00  Eselon II b = 1 orang 26825000.00 Eselon III a = 1 orang 16380000.00 Eselon III b = 2 orang 25480000.00 Eselon IV a = 9 orang 63180000.00
1.17.1.17.01.00.00.5.1.1.01.05. ,Tunjangan Fungsional Umum ,132665000,Tunjangan Fungsional Umum  132665000.00  Golongan I = 26 orang 59150000.00 Golongan II = 16 orang 37440000.00 Golongan III = 15 orang 36075000.00
1.17.1.17.01.00.00.5.1.1.01.06. ,Tunjangan Beras ,167424000,Tunjangan Beras  167424000.00  Tunjangan beras = 200 orang 167424000.00
1.17.1.17.01.00.00.5.1.1.01.07. ,Tunjangan PPh/Tunjangan Khusus ,29442662,Tunjangan PPh/Tunjangan Khusus  29442662.00  tunjangan khusus 29442662.00
1.17.1.17.01.00.00.5.1.1.01.08. ,Pembulatan Gaji ,39260,Pembulatan Gaji  39260.00  pembulatan gaji 39260.00
1.17.1.17.01.00.00.5.1.1.05. ,Insentif Pemungutan Pajak Daerah ,201752844,
1.17.1.17.01.00.00.5.1.1.05.01. ,Insentif Pemungutan Pajak Daerah ,201752844,Insentif Pemungutan Pajak Daerah  201752844.00  Insentif pemungutan retribusi obyek wisata 201752844.00
1.17.1.17.01.00.00.5.2. ,BELANJA LANGSUNG ,8100585000,
1.17.1.17.01.01. ,PROGRAM PELAYANAN ADMINISTRASI ,396490000, PERKANTORAN
1.17.1.17.01.01.01. ,PENYEDIAAN JASA SURAT MENYURAT ,2000000,
1.17.1.17.01.01.01.5.2.2. ,BELANJA BARANG DAN JASA ,2000000,
1.17.1.17.01.01.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,2000000,
1.17.1.17.01.01.01.5.2.2.01.04. ,Belanja perangko. meterai. dan benda pos lainnya ,2000000,Belanja perangko. meterai. dan benda pos lainnya  2000000.00  belanja materai. perangko dan benda pos lainya 2000000.00
1.17.1.17.01.01.02. ,PENYEDIAAN JASA KOMUNIKASI.SUMBER ,39000000, DAYA AIR DAN LISTRIK
1.17.1.17.01.01.02.5.2.2. ,BELANJA BARANG DAN JASA ,39000000,
1.17.1.17.01.01.02.5.2.2.03. ,Belanja Jasa Kantor ,39000000,
1.17.1.17.01.01.02.5.2.2.03.01. ,Belanja telephon ,9000000,Belanja telephon  9000000.00  telepon kantor 9000000.00
1.17.1.17.01.01.02.5.2.2.03.02. ,Belanja air ,2400000,Belanja air  2400000.00  air PDAM kantor 2400000.00
1.17.1.17.01.01.02.5.2.2.03.03. ,Belanja listrik ,27600000,Belanja listrik  27600000.00  listrik kantor. Rest Area Bunder. dan sapras obyek wisata 27600000.00
1.17.1.17.01.01.03. ,PENYEDIAAN JASA PERALATAN DAN ,4000000, PERLENGKAPAN KANTOR
1.17.1.17.01.01.03.5.2.2. ,BELANJA BARANG DAN JASA ,4000000,
1.17.1.17.01.01.03.5.2.2.18. ,Belanja perawatan peralatan dan perlengkapan ,4000000, kantor
1.17.1.17.01.01.03.5.2.2.18.02. ,Belanja pemeliharaan perlengkapan kantor ,4000000,Belanja pemeliharaan perlengkapan kantor  4000000.00  service AC 4000000.00
1.17.1.17.01.01.06. ,PENYEDIAAN JASA PEMELIHARAAN DAN ,6500000, PERIZINAN KENDARAAN DINAS/OPERASIONAL
1.17.1.17.01.01.06.5.2.2. ,BELANJA BARANG DAN JASA ,6500000,
1.17.1.17.01.01.06.5.2.2.05. ,Belanja Perawatan Kendaraan Bermotor ,6500000,
1.17.1.17.01.01.06.5.2.2.05.04. ,Belanja Jasa Kir ,300000,Belanja Jasa Kir  300000.00  kendaraan bak terbuka 300000.00
1.17.1.17.01.01.06.5.2.2.05.05. ,Belanja Surat Tanda Nomor Kendaraan ,6200000,Belanja Surat Tanda Nomor Kendaraan  6200000.00  belanja STNK roda empat (4) 5000000.00 belanja STNK roda dua (2) 1200000.00
1.17.1.17.01.01.07. ,PENYEDIAAN JASA ADMINISTRASI ,27000000, KEUANGAN
1.17.1.17.01.01.07.5.2.1. ,BELANJA PEGAWAI ,27000000,
1.17.1.17.01.01.07.5.2.1.01. ,Honorarium PNS ,27000000,
1.17.1.17.01.01.07.5.2.1.01.03. ,Honorarium Bendahara. Pembantu Bendaraha ,27000000,Honorarium Bendahara. Pembantu Bendaraha  27000000.00  Pejabat Pentatausahaan Keuangan (PPK) 3300000.00 Pembantu PPK dua (2) orang 5400000.00 Bendahara Pengeluaran 3000000.00 Pembantu Bendahara Pengeluaran dua (2) orang 4800000.00 Pengurus Barang 3000000.00 Penyimpan Barang 2400000.00 Bendahara Penerimaan 3000000.00 Pembantu Bendahara Penerimaan 2100000.00
1.17.1.17.01.01.09. ,PENYEDIAAN JASA PERBAIKAN PERALATAN ,9700000, KERJA
1.17.1.17.01.01.09.5.2.2. ,BELANJA BARANG DAN JASA ,9700000,
1.17.1.17.01.01.09.5.2.2.18. ,Belanja perawatan peralatan dan perlengkapan ,9700000, kantor
1.17.1.17.01.01.09.5.2.2.18.01. ,Belanja pemeliharaan perlatan kantor ,9700000,Belanja pemeliharaan perlatan kantor  9700000.00  service komputer 4200000.00 service laptop 4000000.00 service printer 1200000.00 service mesin ketik 300000.00
