Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kabupaten Gunungkidul,,
tahun ,2015,,
Kode Organisasi,2.05,,
Nama Organisasi,Dinas Kelautan dan Perikanan,,
Kolom,4,,
Kode Rekening,Uraian,jumlah,Penjelasan
2.05.2.05.01.00.00.4. ,PENDAPATAN ,500000000,
2.05.2.05.01.00.00.4.1. ,PENDAPATAN ASLI DAERAH ,500000000,
2.05.2.05.01.00.00.4.1.2. ,HASIL RETRIBUSI DAERAH ,500000000,
2.05.2.05.01.00.00.4.1.2.02. ,Retribusi Jasa Usaha ,500000000,
2.05.2.05.01.00.00.4.1.2.02.03. ,Retribusi Tempat Pelelangan ,450000000,  Dasar Hukum: Berdasarkan Perda No 8 Tahun 2012 LD Tahun 2012 No 3 Seri C.tentang Retribusi 
2.05.2.05.01.00.00.4.1.2.02.13. ,Retribusi Penjualan Produksi Usaha Daerah ,50000000,Tempat Pelelangan Retribusi Tempat Pelelangan Ikan (TPI) 450000000.00 Dasar Hukum:Berdasarkan Perda No17 Tahun 2011 LD Tahun 2011No 8 Seri C. tentang Retribusi  JUMLAH PENDAPATAN Penjualan Produksi Usaha Daerah
2.05.2.05.01.00.00.5. ,BELANJA DAERAH ,8692391819.85,Penjualan hasil perikanan BBI 50000000.00
2.05.2.05.01.00.00.5.1. ,BELANJA TIDAK LANGSUNG ,2926652819.85,
2.05.2.05.01.00.00.5.1.1. ,BELANJA PEGAWAI ,2926652819.85,
2.05.2.05.01.00.00.5.1.1.01. ,Gaji dan Tunjangan ,2894152819.85,
2.05.2.05.01.00.00.5.1.1.01.001. ,Gaji Pokok ,2250555324.42, Golongan IV = 11 orang 584583279.54 Golongan III = 31 orang 1313563517.76 Golongan II = 10 orang 325480153.44 Golongan I = 1 orang 26928373.68
2.05.2.05.01.00.00.5.1.1.01.002. ,Tunjangan Keluarga ,202790876.43, Istri / Suami = 39 orang 156954523.67 Anak = 53 orang 45836352.75
2.05.2.05.01.00.00.5.1.1.01.003. ,Tunjangan Jabatan ,197665000, Eselon IIb = 1 orang 26325000.00 Eselon IIIa = 1 orang 16380000.00 Eselon IIIb = 4 orang 50960000.00 Eselon IVa = 13 orang 91260000.00 Eselon IVb = 2 orang 12740000.00
2.05.2.05.01.00.00.5.1.1.01.005. ,Tunjangan Fungsional Umum ,81120000, Golongan IV = 1 orang 2470000.00 Golongan III = 22 orang 52910000.00 Golongan II = 11 orang 25740000.00
2.05.2.05.01.00.00.5.1.1.01.006. ,Tunjangan Beras ,117196800, Tunjangan beras = 148 orang 117196800.00
2.05.2.05.01.00.00.5.1.1.01.007. ,Tunjangan PPh/Tunjangan Khusus ,44787301, Tunjangan PPh 44787301.00
2.05.2.05.01.00.00.5.1.1.01.008. ,Pembulatan Gaji ,37518, Tunjangan pembulatan gaji 37518.00
2.05.2.05.01.00.00.5.1.1.06. ,Insentif Pemungutan Retribusi Daerah ,32500000,
2.05.2.05.01.00.00.5.1.1.06.001. ,Insentif  Pemungutan Retribusi Daerah ,32500000, Insentif Retribusi TPI 22500000.00 Kekurangan insentif retribusi tahun 2014 7500000.00 Insentif Retribusi Penjualan Produksi Usaha Daerah : 2500000.00 Insentif Penjualan Benih Ikan 2500000.00
2.05.2.05.01.00.00.5.2. ,BELANJA LANGSUNG ,5765739000,
2.05.2.05.01.01. ,PROGRAM PELAYANAN ADMINISTRASI ,399972500, PERKANTORAN
2.05.2.05.01.01.01. ,PENYEDIAAN JASA SURAT MENYURAT ,1237500,Lokasi Kegiatan: Kec Wonosari Kab Gunungkidul Sumber Dana: PAD.DAU.
2.05.2.05.01.01.01.5.2.2. ,BELANJA BARANG DAN JASA ,1237500,
2.05.2.05.01.01.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,737500,
2.05.2.05.01.01.01.5.2.2.01.004. ,Belanja perangko^ meterai^ dan benda pos ,737500, Belanja materai 6000 180000.00 Belanja materai 3000 495000.00 Belanja perangko 2500 62500.00
2.05.2.05.01.01.01.5.2.2.03. ,Belanja Jasa Kantor ,500000,
2.05.2.05.01.01.01.5.2.2.03.007. ,Belanja paket/pengiriman ,500000,Ongkos Paket/ Pengiriman 500000.00 
