Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kota Yogyakarta,,
Tahun,2015,,
Kode Organisasi,1.12.01,,
Nama Organisasi,Kantor Keluarga Berencana ,,
Kolom,4,,
KODE REKENING ,URAIAN ,ANGGARAN ,PENJELASAN
1.12.01 ,Kantor Keluarga Berencana ,6617175783,
1.12.1.12.01.000.000.5.1 ,BELANJA TIDAK LANGSUNG ,2467114197,
1.12.1.12.01.000.000.5.1.1 ,BELANJA PEGAWAI ,2467114197,
1.12.1.12.01.000.000.5.1.1.01 ,Belanja Gaji Dan Tunjangan ,2467114197,
1.12.1.12.01.000.000.5.1.1.01.01 ,Gaji Pokok PNS/Uang Representasi (DAU) ,1902688182,Gaji Pokok PNS/Uang Representasi (DAU) 1902688182
1.12.1.12.01.000.000.5.1.1.01.02 ,Tunjangan Keluarga (DAU) ,167759165,Tunjangan Keluarga (DAU) 167759165
1.12.1.12.01.000.000.5.1.1.01.03 ,Tunjangan Jabatan Struktural (DAU) ,38376000,Tunjangan Jabatan Struktural (DAU) 38376000
1.12.1.12.01.000.000.5.1.1.01.04 ,Tunjangan Jabatan Fungsional (DAU) ,177830120,Tunjangan Jabatan Fungsional (DAU) 177830120
1.12.1.12.01.000.000.5.1.1.01.05 ,Tunjangan Fungsional Umum (DAU) ,27049750,Tunjangan Fungsional Umum (DAU) 27049750
1.12.1.12.01.000.000.5.1.1.01.06 ,Tunjangan Beras (DAU) ,102965760,Tunjangan Beras (DAU) 102965760
1.12.1.12.01.000.000.5.1.1.01.07 ,Tunjangan  PPh/Tunjangan Khusus (DAU) ,50416305,Tunjangan  PPh/Tunjangan Khusus (DAU) 50416305
1.12.1.12.01.000.000.5.1.1.01.08 ,Pembulatan Gaji (DAU) ,28915,Pembulatan Gaji (DAU) 28915
1.12.1.12.01.000.000.5.2 ,BELANJA LANGSUNG ,4150061586,
1.12.1.12.01.001.000.5.2 ,Program Pelayanan Administrasi Perkantoran ,342286543,
1.12.1.12.01.001.001.5.2 ,Penyediaan jasa surat menyurat ,2250000,
1.12.1.12.01.001.001.5.2.2 ,BELANJA BARANG DAN JASA ,2250000,
1.12.1.12.01.001.001.5.2.2.01 ,Belanja Bahan Pakai Habis ,2250000,
1.12.1.12.01.001.001.5.2.2.01.04 ,"Belanja Perangko, Materai, dan Benda Pos ",2250000,"Belanja Perangko, Materai, dan Benda Pos 2250000"
1.12.1.12.01.001.002.5.2 ,"Penyediaan jasa komunikasi,sumber daya air dan listrik ",8400000,
1.12.1.12.01.001.002.5.2.2 ,BELANJA BARANG DAN JASA ,8400000,
1.12.1.12.01.001.002.5.2.2.03 ,Belanja Jasa Kantor ,8400000,
1.12.1.12.01.001.002.5.2.2.03.01 ,Belanja Telepon ,5400000,Belanja Telepon 5400000
1.12.1.12.01.001.002.5.2.2.03.03 ,Belanja Listrik ,3000000,Belanja Listrik 3000000
1.12.1.12.01.001.003.5.2 ,Penyediaan jasa peralatan dan perlengkapan kantor ,1500000,
1.12.1.12.01.001.003.5.2.2 ,BELANJA BARANG DAN JASA ,1500000,
1.12.1.12.01.001.003.5.2.2.20 ,Belanja Pemeliharaan ,1500000,
1.12.1.12.01.001.003.5.2.2.20.04 ,Belanja Pemeliharaan Peralatan Dan Perlengkapan  Kantor/Kerja/Kerumahtanggaan/Komunikasi/Studio ,1500000,Belanja Pemeliharaan Peralatan Dan Perlengkapan 1500000 Kantor/Kerja/Kerumahtanggaan/Komunikasi/Studio
1.12.1.12.01.001.006.5.2 ,Penyediaan jasa pemeliharaan dan perizinan kendaraan dinas/operasinoal ,6525000,
1.12.1.12.01.001.006.5.2.2 ,BELANJA BARANG DAN JASA ,6525000,
1.12.1.12.01.001.006.5.2.2.05 ,Belanja Perawatan Kendaraan Bermotor ,6525000,
1.12.1.12.01.001.006.5.2.2.05.05 ,Belanja STNK ,6525000,Belanja STNK 6525000
1.12.1.12.01.001.007.5.2 ,Penyediaan jasa administrasi keuangan ,45000000,
