Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kabupaten Sleman,,
Tahun,2014,,
Kode Organisasi,1.12.01.00,,
Nama Organisasi,"Badan Keluarga Berencana, Perlindungan Perempuan dan Pemberdayaan Masyarakat",,
Kolom,4,,
No. Rekening,Uraian,Jumlah,Keterangan
1.12.1.12.01.5,"Badan Keluarga Berencana, Perlindungan Perempuan dan Pemberdayaan Masyarakat",18135834900,
1.12.1.12.01.5.1,Belanja Tidak Langsung,695182600,
1.12.1.12.01.5.2,Belanja Langsung,11184008900,
1.1.12.01,Urusan Wajib,11184008900,
1.12.1.12.01,Keluarga Berencana dan Keluarga Sejahtera,4594824600,
1.12.1.12.01.01,Program Pelayanan Administrasi Perkantoran,609342500,
1.12.1.12.01.02,Program Peningkatan Sarana dan Prasarana Aparatur,789100000,
1.12.1.12.01.05,Program Peningkatan Kapasitas Sumber Daya Aparatur,54495000,
1.12.1.12.01.06,Program Peningkatan Pengembangan Sistem Pelaporan Capaian Kinerja dan Keuangan,202981000,
1.12.1.12.01.15,Program Keluarga Berencana,908521000,
1.12.1.12.01.15.01,Penyediaan Pelayanan KB dan Alat Kontrasepsi Bagi Keluarga Miskin,134844000,
1.12.1.12.01.15.02,Pelayan KIE,66781000,
1.12.1.12.01.15.05,Pembinaan Keluarga Berencana,190651000,
1.12.1.12.01.15.07,Peningkatan Sarana & Prasarana Program KB,190000000,
1.12.1.12.01.15.11,Analisa dan Penyajian Data KB-KS,125850000,
1.12.1.12.01.15.14,Peningkatan Pelyanan KB-KR dan Pengembangan Jaringan Kerja,200394500,
1.12.1.12.01.16,Program Kesehatan Reproduksi Remaja ,131916500,
1.12.1.12.01.16.01,Advokasi dan KIE tentang Kesehatan Reproduksi Remaja (KRR),38888500,
1.12.1.12.01.16.02,Memperkuat Dukungan & Partisipasi Masyakat,93028000,
1.12.1.12.01.17,Program Pelayanan Kontrasepsi,249559500,
1.12.1.12.01.17.01,Pelayanan Konselling KB,103724500,
1.12.1.12.01.17.04,Pelayanan KB Medis Operasi,145835000,
1.12.1.12.01.18,Program Pembinaan Peran Serta Masyarakat dalam Pelayanan KB/KR yang Mandiri,936361500,
1.12.1.12.01.18.02,Pembinaan BKS,386004000,
1.12.1.12.01.18.04,Penyelenggaraan Kelompok Masyarakat Peduli KB,550357500,
1.12.1.12.01.19,"Program Promosi Kesehatan Ibu, Bayi dan Anak Melalui Kelompok Kegiatan di Masyarakat",38624000,
