"Judul","Penjabaran Anggaran Pendapatan dan Belanja Daerah",,
"Daerah","Propinsi",,
"Tahun",2015,,
"Kode Organisasi","1.11.01.",,
"Nama Organisasi","Badan Pemberdayaan Perempuan Dan Masyarakat",,
"Kolom",4,,
"No. Rekening","Uraian","Jumlah","Keterangan"
"1.11.1.11.01.00.00.4.","Pendapatan",,
,"JUMLAH PENDAPATAN",,
"1.11.1.11.01.00.00.5.","Belanja",27785837599,
"1.11.1.11.01.00.00.5.1.","Belanja Tidak Langsung",3926414374,
"1.11.1.11.01.00.00.5.1.1.","Belanja Pegawai",3926414374,
"1.11.1.11.01.00.00.5.1.1.01.","Gaji Dan Tunjangan",3926414374,
"1.11.1.11.01.00.00.5.2.","BELANJA LANGSUNG",23859423225,
"1.11.1.11.01.01.","PROGRAM PELAYANAN ADMINISTRASI PERKANTORAN",1280470000,
"1.11.1.11.01.02.","PROGRAM PENINGKATAN SARANA DAN PRASARANA APARATUR",1432255000,
"1.11.1.11.01.05.","PROGRAM PENINGKATAN KAPASITAS SUMBERDAYA APARATUR",81650000,
"1.11.1.11.01.06.","PROGRAM PENINGKATAN PENGEMBANGAN SISTEM PELAPORAN CAPAIAN KINERJA DAN KEUANGAN",215035850,
"1.11.1.11.01.17.","PROGRAM PENINGKATAN KUALITAS HIDUP DAN PERLINDUNGAN PEREMPUAN",2044681775,
"1.11.1.11.01.17.030.","Peningkatan Perlindungan Korban Tindak Kekerasan Perempuan dan Anak",1728731775,
"1.11.1.11.01.17.031.","Pengembangan Data Gender dan Perlindungan Perempuan dan Anak",315950000,
"1.11.1.11.01.18.","PROGRAM PENINGKATAN PERAN SERTA DAN KESETARAAN JENDER DALAM PEMBANGUNAN",1024900000,
"1.11.1.11.01.18.023.","Pembinaan Pengarusutamaan Gender",1024900000,
"1.11.1.11.01.20.","PROGRAM PENGUATAN KELEMBAGAAN PENGARUSUTAMAAN GENDER",1363425000,
"1.11.1.11.01.20.009.","Peningkatan dan Pengembangan Kelembagaan Perempuan dan Anak",1363425000,
"1.11.1.11.01.21.","PROGRAM PENINGKATAN KUALITAS HIDUP DAN PERLINDUNGAN PEREMPUAN PERLINDUNGAN ANAK",2294633100,
"1.11.1.11.01.21.001.","Advokasi Pemenuhan dan Perlindungan Hak-Hak Anak",2294633100,
"1.11.1.11.01.22.","PROGRAM PENINGKATAN PARTISIPASI EKONOMI PEREMPUAN",1527275000,
"1.11.1.11.01.22.004.","Pemberdayaan Peranan Perempuan di Bidang Ekonomi",1527275000,
"1.11.1.11.01.23.","PROGRAM PENDIDIKAN POLITIK BAGI PEREMPUAN",958345000,
"1.11.1.11.01.23.002.","Peningkatan Peran Perempuan dalam Pengambilan Keputusan",958345000,
"1.12.1.11.01.16.","PROGRAM KESEHATAN REPRODUKSI REMAJA",948196000,
"1.12.1.11.01.16.006.","Pembinaan Kesehatan Reproduksi Remaja",291487500,
"1.12.1.11.01.16.007.","Pembinaan Lembaga Reproduksi Remaja",656708500,
"1.12.1.11.01.26.","PROGRAM KELUARGA BERENCANA DAN KELUARGA SEJAHTERA",857270000,
"1.12.1.11.01.26.001.","Peningkatan Perlindungan Hak Reproduksi Individu (HRI)",92402000,
"1.12.1.11.01.26.006.","Pemberdayaan Keluarga dalam Penanggulangan HIV dan AIDS",185443000,
"1.12.1.11.01.26.007.","Pembinaan KB dan Pelayan KB",579425000,
"1.12.1.11.01.27.","PROGRAM PENINGKATAN KESEJAHTERAAN KELUARGA",2575107000,
"1.12.1.11.01.27.003.","Pembinaan Ketahanan Keluarga",2575107000,
"1.12.1.11.01.28.","PROGRAM PENGEMBANGAN BINA KELUARGA",1306964700,
"1.12.1.11.01.28.001.","Pengembangan Ketahanan dan Keberdayaan Keluarga",1306964700,
"1.22.1.11.01.15.","PROGRAM PENINGKATAN KEBERDAYAAN MASYARAKAT PEDESAAN",2446105300,
"1.22.1.11.01.15.001.","Pemberdayaan Lembaga Dan Organisasi Masyarakat Pedesaan",1716105300,
"1.22.1.11.01.15.019.","Penguatan Kelembagaan Tim Penggerak PKK",730000000,
"1.22.1.11.01.16.","PROGRAM PENGEMBANGAN LEMBAGA EKONOMI PEDESAAN",395275000,
"1.22.1.11.01.16.022.","Pembentukan, Pembinaan, dan Pengembangan Lembaga Ekonomi Pedesaan",395275000,
"1.22.1.11.01.17.","PROGRAM PENINGKATAN PARTISIPASI MASYARAKAT DALAM MEMBANGUN DESA",1235634500,
"1.22.1.11.01.17.001.","Pembinaan Kelompok Masyarakat Pembangunan Desa",1235634500,
"1.22.1.11.01.22.","PROGRAM PENINGKATAN KAPASITAS PEMBERDAYAAN PEMERINTAH DESA",1872200000,
"1.22.1.11.01.22.005.","Peningkatan Kapasitas Desa",1872200000,
,"JUMLAH BELANJA",27785837599,
