"Judul","Penjabaran Anggaran Pendapatan dan Belanja Daerah",,
"Daerah","Provinsi",,
"Tahun",2014,,
"Kode Organisasi","1.13.01.",,
"Nama Organisasi","Dinas Sosial",,
"Kolom",4,,
"No. Rekening","Uraian","Jumlah","Keterangan"
"1.13.1.13.01.00.00.4.","Pendapatan",391650000,
"1.13.1.13.01.00.00.4.1.","Pendapatan Asli Daerah",391650000,
"1.13.1.13.01.00.00.4.1.2.","Hasil Retribusi Daerah",391650000,
"1.13.1.13.01.00.00.4.1.2.02.","Retribusi Jasa Usaha",391650000,
,"JUMLAH PENDAPATAN",391650000,
"1.13.1.13.01.00.00.5.","Belanja",56585599073,
"1.13.1.13.01.00.00.5.1.","Belanja Tidak Langsung",15448785018,
"1.13.1.13.01.00.00.5.1.1.","Belanja Pegawai",15448785018,
"1.13.1.13.01.00.00.5.1.1.01.","Gaji Dan Tunjangan",15448785018,
"1.13.1.13.01.00.00.5.2.","BELANJA LANGSUNG",41136814055,
"1.13.1.13.01.01.","PROGRAM PELAYANAN ADMINISTRASI PERKANTORAN",11520601005,
"1.13.1.13.01.02.","PROGRAM PENINGKATAN SARANA DAN PRASARANA APARATUR",8599891800,
"1.13.1.13.01.05.","PROGRAM PENINGKATAN KAPASITAS SUMBERDAYA APARATUR",51424400,
"1.13.1.13.01.06.","PROGRAM PENINGKATAN PENGEMBANGAN SISTEM PALAPORAN CAPAIAN KINERJA DAN KEUANGAN",81029350,
"1.13.1.13.01.19.","PROGRAM PEMBINAAN PANTI ASUHAN/ PANTI JOMPO",6258270000,
"1.13.1.13.01.19.004.","Pendidikan Dan Pelatihan Bagi Penghuni Panti Asuhan/ Jompo",6258270000,
"1.13.1.13.01.20.","PROGRAM PEMBINAAN EKS PENYANDANG PENYAKIT SOSIAL (EKS NARAPIDANA, PSK, NARKOBA DAN PENYAKIT SOSIAL LAINNYA)",1169413800,
"1.13.1.13.01.20.006.","Pendidikan Dan Pelatihan Ketrampilan Berusaha Bagi Tuna Susila",101604200,
"1.13.1.13.01.20.007.","Pendidikan Dan Pelatihan Ketrampilan Berusaha Bagi Eks Korban Napza",395843000,
"1.13.1.13.01.20.008.","Pendidikan Dan Pelatihan Ketrampilan Berusaha Bagi Eks Warga Binaan Pemasyarakatan",200876000,
"1.13.1.13.01.20.009.","Pembinaan Mental Sosial Dan Pemulangan Penyandang Penyakit Sosial Pasca Razia",150472000,
"1.13.1.13.01.20.010.","Fasilitasi Bagi O D H A",77507100,
"1.13.1.13.01.20.013.","Penanganan Permasalahan Sosial KELOMPOK Minoritas",101623200,
"1.13.1.13.01.20.014.","Shelter ODHA",57969300,
"1.13.1.13.01.20.015.","Advokasi Sosial tentang Korban Penyalahgunaan Napza dan Bantuan Operasional Lembaga",18340000,
"1.13.1.13.01.20.016.","Pelatihan Pendampingan Korban Penyalahgunaan Napza",50089500,
"1.13.1.13.01.20.017.","Pelatihan Pendamping Tuna Sosial",15089500,
"1.13.1.13.01.22.","PROGRAM PEMBINAAN PELESTARIAN NILAI-NILAI KEPAHLAWANAN, KEPERINTISAN, DAN KESETIAKAWANAN SOSIAL (K 3 S)",417664250,
"1.13.1.13.01.22.003.","Forum Komunikasi Petugas Pengelola T M P, M P P, Dan M P N",13255000,
"1.13.1.13.01.22.004.","Ziarah Wisata Pengenalan Nilai-Nilai Kepahlawanan",20000000,
"1.13.1.13.01.22.005.","Fasilitasi Kesejahteraan Keluarga Pahlawan ",66133500,
"1.13.1.13.01.22.006.","Pemberdayaan Kesetiakawanan Sosial Bagi Pelajar Antar Sekolah",30000000,
"1.13.1.13.01.22.007.","Fasilitasi Usulan Pemberian Gelar Pahlawan Dan Penghargaan Satya Lencana Kebhaktian Sosial",7035000,
"1.13.1.13.01.22.008.","Fasilitasi Upacara Ziarah Ro,bongan Di T M P",8670650,
"1.13.1.13.01.22.010.","Fasilitasi Peringatan Hari Besar Nasional",113209250,
"1.13.1.13.01.22.011.","Fasilitasi Tempat-tempat Sejarah Perjuangan Bangsa",36678550,
"1.13.1.13.01.22.014.","Pemeliharaan TMPN/TMP, MPP, MPN",114123300,
"1.13.1.13.01.24.","PROGRAM PEMBERDAYAAN FAKIR MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL (PMKS) LAINNYA",1825351200,
"1.13.1.13.01.24.001.","Pemenuhan USEP Keluarga Miskin (KM)",347602850,
"1.13.1.13.01.24.002.","Pelatihan Keterampilan dan Bantuan Pemberdayaan bag Wanita Rawan Sosial Ekonomi (WRSE)",663680000,
"1.13.1.13.01.24.003.","Bimbingan Pemantapan dan Pengembangan KUBE",387978150,
"1.13.1.13.01.24.004.","Penumbuhan Lembaga Keuangan Mikro",194670750,
"1.13.1.13.01.24.005.","Pembentukan Forum K U B E",29512700,
"1.13.1.13.01.24.006.","Bimbingan Pemantapan dan Pengembangan USEP",29539250,
"1.13.1.13.01.24.007.","Pembinaan dan Pemantauan Pelaksanaan PKH Oleh Tim",71190000,
"1.13.1.13.01.24.008.","Fasilitasi Modal Usaha Bagi RTSM PKH",101177500,
"1.13.1.13.01.25.","PROGRAM PEMBINAAN PARA PENYANDANG DISABILITAS DAN TRAUMA",564956750,
"1.13.1.13.01.25.001.","Pendidikan dan Pelatihan Bagi Penyandang Disabilitas dan Eks Trauma",48976025,
"1.13.1.13.01.25.002.","Pengembangan Usaha Mandiri Penyandang Disabilitas",239889800,
"1.13.1.13.01.25.003.","Revitalisasi Penyandang Disabilitas",127621300,
"1.13.1.13.01.25.004.","Family Gathering untuk Penyandang Disabilitas",51842625,
"1.13.1.13.01.25.005.","Asistensi Keluarga Penyandang Disabilitas",96627000,
"1.13.1.13.01.26.","PROGRAM PELAYANAN DAN PERLINDUNGAN ANAK BERMASALAH SOSIAL",1766562450,
"1.13.1.13.01.26.001.","Rekomendasi Adopsi Bagi Anak Terlantar",64355000,
"1.13.1.13.01.26.002.","Bimbingan Sosial Anjal hasil Penjangkauan",317391200,
"1.13.1.13.01.26.003.","Bimbingan Sosial Dan Pendampingan A B H ",5550000,
"1.13.1.13.01.26.004.","Pelayanan dan Perlindungan Sosial Bagi Anak Terlantar Luar Panti",27422000,
"1.13.1.13.01.26.005.","Rumah Perlindungan Sosial Bagi Anak Terlantar Luar Panti",309854900,
"1.13.1.13.01.26.006.","Bantuan Permakanan Bagi Anak Cacat",218161300,
"1.13.1.13.01.26.007.","Rumah Perlindungan Sosial Anak dan Pelayanan Bagi PMKS Trauma Cnter Termasuk Korban Bencana",282700000,
"1.13.1.13.01.26.008.","Pengasramaan Murid SLB",533584950,
"1.13.1.13.01.26.009.","Pemberian Jaminan Hidup pada Anak dengan HIV/AIDS",7543100,
"1.13.1.13.01.27.","PROGRAM PELAYANAN DAN PERLINDUNGAN LANJUT USIA TERLANTAR",1052474075,
"1.13.1.13.01.27.001.","Bantuan Permakanan Bagi Lanjut Usia Terlantar",249999900,
"1.13.1.13.01.27.002.","Bimbingan Sosial U E P Lanjut Usia Terlantar",172540075,
"1.13.1.13.01.27.003.","Fasilitasi Pelayanan Lanjut Usia Melalui Home Cre",50000000,
"1.13.1.13.01.27.004.","Jaminan Sosial Lanjut Usia",180270250,
"1.13.1.13.01.27.005.","Forum Komunikasi Orsos Lanjut Usia",11327950,
"1.13.1.13.01.27.006.","Pelaksanaan KIE dan Kampanye Sosial dalam rangka HALUN",18689900,
"1.13.1.13.01.27.007.","Kajian Penanganan Lanjut Usia",200000000,
"1.13.1.13.01.28.","PROGRAM PENANGANAN DAN PENANGGULANGAN BENCANA",566289450,
"1.13.1.13.01.28.001.","Kampung Siaga bencana (KSB)",150884400,
"1.13.1.13.01.28.002.","Sarasehan Keserasian Sosial",30997700,
"1.13.1.13.01.28.003.","Penanganan Masalah-Masalah Strategis yang Menyangkut Tanggap Cepat Darurat dan Kejadian Luar Biasa",384407350,
"1.13.1.13.01.29.","PROGRAM PERLINDUNGAN DAN PEMBERDAYAAN BAGI KORBAN TINDAK KEKERASAN, PEKERJA MIGRAN BERMASALAH SOSIAL",60702600,
"1.13.1.13.01.29.001.","Fasilitasi Modal Usaha Pekerja Migran Bermasalah",26183800,
"1.13.1.13.01.29.002.","Fasilitasi Modal Usaha bagi Korban Tindak Kekerasan (KTK)",34518800,
"1.13.1.13.01.30.","PROGRAM PEMBERDAYAAN POTENSI SUMBER KESEJAHTERAAN SOSIAL (PSKS)",2785594100,
"1.13.1.13.01.30.001.","Peningkatan Peran Aktif Masyarakat serta Stake Holder Dunia Usah",56489425,
"1.13.1.13.01.30.002.","Pelatihan Dan Penataran PSM",171500000,
"1.13.1.13.01.30.003.","Bimbingan Manajemen Karang Taruna",750000000,
"1.13.1.13.01.30.004.","Bimbingan U E P Bagi Karang Taruna",722995000,
"1.13.1.13.01.30.005.","Fasilitasi Binjut Bagi Orsos",7756375,
"1.13.1.13.01.30.006.","Bimbingan Konsultasi Timbal Balik Orsos",100691700,
"1.13.1.13.01.30.007.","Bimbingan Penumbuhan UEP Embrional Orsos Desa",97009400,
"1.13.1.13.01.30.008.","Fasilitasi Kelembagaan WKSBM",106905000,
"1.13.1.13.01.30.009.","Pengembangan Kapasitas Dii Pendamping Kegiatan",17490800,
"1.13.1.13.01.30.010.","Pelatihan dan Penataran TKSK",153998000,
"1.13.1.13.01.30.011.","Temu Karya daerah Karang Taruna",267820600,
"1.13.1.13.01.30.012.","Penyegaran T AG A N A dalam Rangka Kesiapsiagaan Penanggulangan Bencana",221200000,
"1.13.1.13.01.30.013.","Pembinaan Lembaga Konsultasi Kesejahteraan Keluarga (LK3)",11675000,
"1.13.1.13.01.30.014.","Peningkatan Kapasitas T A G A N A Melalui Pendidikan dan Pelatihan",46436800,
"1.13.1.13.01.30.015.","Bimbingan Jurnalistik Bagi PSKS",53626000,
"1.13.1.13.01.31.","PROGRAM PENINGKATAN KUALITAS INFORMASI KESEJAHTERAAN SOSIAL",2851359825,
"1.13.1.13.01.31.001.","Pelaksanaan Komunikasi Informasi Edukasi (KIE) Konseling dan Kampanye Sosial Bagi Penyandang Masalaha Kesejahteraan Sosial (PMKS)",53673350,
"1.13.1.13.01.31.002.","Penyusunan Kebijakan Pelayanan dan Rehabilitasi Sosial Bagi Penyandang Masalah Kesejahteraan Sosial (PMKS)",333581500,
"1.13.1.13.01.31.003.","Pemulangan dan Pemakaman Jenazah Terlantar",16400000,
"1.13.1.13.01.31.004.","Sosialisasi Program Perlindungan dan Jaminan Sosial",91830000,
"1.13.1.13.01.31.005.","Penyuluhan Sosial Desa",1745512000,
"1.13.1.13.01.31.006.","Penyuluhan Sosial Melalui Media Cetak",32000000,
"1.13.1.13.01.31.007.","Penyuluhan Sosial Melalui Media Elektronik",55650000,
"1.13.1.13.01.31.008.","Pemulangan PMKS ke Daerah Asal",35356175,
"1.13.1.13.01.31.009.","Perlindungan dan Jaminan Pengganti Pendapatan Pekrja Mandiri Sektor Informal dan Relawan sosial Termasuk TKSK",55978400,
"1.13.1.13.01.31.010.","Sosialisasi Program Penanganan PMKS",364607400,
"1.13.1.13.01.31.011.","Pemulangan / Meneruskan Perjalanan Orang Terlantar",107700000,
"3.13.1.13.01.20.","PROGRAM PEMBINAAN EKS PENYANDANG PENYAKIT SOSIAL ",1565229000,
"3.13.1.13.01.20.018.","Penguatan dan Pengembangan Ketrampilan Seni dan Budaya",1565229000,
,"JUMLAH BELANJA",56585599073,
