"Judul","Penjabaran Anggaran Pendapatan dan Belanja Daerah",,
"Daerah","Propinsi",,
"Tahun",2014,,
"Kode Organisasi","1.11.01.",,
"Nama Organisasi","Badan Pemberdayaan Perempuan Dan Masyarakat",,
"Kolom",4,,
"No. Rekening","Uraian","Jumlah","Keterangan"
"1.11.1.11.01.00.00.4.","Pendapatan",0,
,"JUMLAH PENDAPATAN",0,
"1.11.1.11.01.00.00.5.","Belanja",14853927064,
"1.11.1.11.01.00.00.5.1.","Belanja Tidak Langsung",3996068064,
"1.11.1.11.01.00.00.5.1.1.","Belanja Pegawai",3996068064,
"1.11.1.11.01.00.00.5.1.1.01.","Gaji Dan Tunjangan",3996068064,
"1.11.1.11.01.00.00.5.2.","BELANJA LANGSUNG",10857859000,
"1.11.1.11.01.01.","PROGRAM PELAYANAN ADMINISTRASI PERKANTORAN",977489000,
"1.11.1.11.01.02.","PROGRAM PENINGKATAN SARANA DAN PRASARANA APARATUR",432025000,
"1.11.1.11.01.05.","PROGRAM PENINGKATAN KAPASITAS SUMBERDAYA APARATUR",80000000,
"1.11.1.11.01.06.","PROGRAM PENINGKATAN PENGEMBANGAN SISTEM PELAPORAN CAPAIAN KINERJA DAN KEUANGAN",114000000,
"1.11.1.11.01.17.","PROGRAM PENINGKATAN KUALUITAS HIDUP DAN PERLINDUNGAAN PEREMPUAN",1224500000,
"1.11.1.11.01.17.002.","Pelatihan Bagi Pelatih ( T O T ) S D M Pelayanan Dan Pendampingan Korban K D R T",120000000,
"1.11.1.11.01.17.010.","Akreditasi Kecamatan Sayang Ibu",85000000,
"1.11.1.11.01.17.023.","Penongkatan Upaya Perlindungan Perempuan Terhadap Timdak Kekerasan",275000000,
"1.11.1.11.01.17.024.","Pelayanan Perlindungaan Perempuan dan Anak Korban Kekerasan",350000000,
"1.11.1.11.01.17.025.","Updating Database Perlindungan Perempuan dan Anak",44000000,
"1.11.1.11.01.17.026.","Pelatihan Penyusunan Data Gender dan Anak DIY",27500000,
"1.11.1.11.01.17.027.","Pengembangan Sistem Indormasi Gender dan Anak",82500000,
"1.11.1.11.01.17.028.","Updating Data Terpilah Gender dan Anak",115500000,
"1.11.1.11.01.17.029.","Fasilitasi Forum Perlindungan Perempuan dan Anak Lorban Kekerasan",125000000,
"1.11.1.11.01.18.","PROGRAM PENINGKATAN PERAN SERTA DAN KESETARAAN JENDER DALAM PEMBANGUNAN",195000000,
"1.11.1.11.01.18.020.","Integrasi Gender dalam Bencana",60000000,
"1.11.1.11.01.18.021.","Pelatihan PPRG",100000000,
"1.11.1.11.01.18.022.","Rapat Kerja PPRG",35000000,
"1.11.1.11.01.20.","PROGRAM PENGUATAN KELEMBAGAAN PENGARUSUTSAMAAN GENDER",966500000,
"1.11.1.11.01.20.001.","Pemberdayaan Lembaga yang Berbasis Pada Kesetaraan Gender",35000000,
"1.11.1.11.01.20.002.","Peningkatan Kapasitas dan Jaringan Kelembagaan Pemberdayaan Perempuan dan Anak",105000000,
"1.11.1.11.01.20.003.","Penguatan Organisasi Perempuan",125000000,
"1.11.1.11.01.20.004.","Pembinaan Organisasi Perempuan",448500000,
"1.11.1.11.01.20.005.","Peringatan Hari Besar Perempuan ",60000000,
"1.11.1.11.01.20.006.","Pengembangan Materi dan Pelaksanaan KIE tentang kesetaraan dan keadilan gender (KKG)",25000000,
"1.11.1.11.01.20.007.","Pengembangan Materi KIE tentang KB dan Pemberdayaan Perempuan",88000000,
"1.11.1.11.01.20.008.","Pembinaan P2WKSS",80000000,
"1.11.1.11.01.21.","PROGRAM PENINGKATAN KUALITAS HIDUP DAN PERLINDUNGAN ANAK",445000000,
"1.11.1.11.01.21.001.","Advokasi Pemenuhan dan Perlindungan Hak-Hak Anak",300000000,
"1.11.1.11.01.21.002.","Fasilitasi Sekretariat Forum Anak",40000000,
"1.11.1.11.01.21.003.","Kajian Data Perlindungan Anak",105000000,
"1.11.1.11.01.22.","PROGRAM PENINGKATAN PARTISIPASI EKONOMI PEREMPUAN",312645000,
"1.11.1.11.01.22.001.","Pengembangan Desa Prima (Perempuan Indonesia Maju Mandiri)",115000000,
"1.11.1.11.01.22.002.","Pameran Hasil Harya Perempuan di Bidang Pembangunan",100960000,
"1.11.1.11.01.22.003.","Peningkatan Kapasitas Buruh Perempuan dalam Bidang Ekonomi",96685000,
"1.11.1.11.01.23.","PROGRAM PENDIDIKAN POLITIK BAGI PEREMPUAN",511500000,
"1.11.1.11.01.23.001.","Pelatihan dan Pendidikan Politik Berwawasan Gender",250000000,
"1.11.1.11.01.23.002.","Peningkatan Peran Perempuan dalam Pengambilan Keputusan",95000000,
"1.11.1.11.01.23.003.","Peningkatan Kapasitas Perempuan Anggota Partai Politik",166500000,
"1.12.1.11.01.16.","PROGRAM KESEHATAN REPRODUKSI REMAJA",295000000,
"1.12.1.11.01.16.001.","Advokasi Dan K I E Tentang Kesehatan Reproduksi Remaja ( K R R )",60000000,
"1.12.1.11.01.16.003.","Peningkatan Partisipasi Masyarakat dalam Kesehatan Reproduksi",45000000,
"1.12.1.11.01.16.004.","Pendirian dan Pengembangan PIK KRR",15000000,
"1.12.1.11.01.16.005.","Pembinaan Forum Pelayanan KRR bagi Kelopok Remaja dan Sebaya di Luar Sekolah",175000000,
"1.12.1.11.01.26.","PROGRAM KELUARGA BERENCANA DAN KELUARGA SEJAHTERA",350000000,
"1.12.1.11.01.26.001.","Peningkatan Perlindungan Hak Reproduksi Individu (HRI)",85000000,
"1.12.1.11.01.26.002.","Promosi Pelayanan KHIBA (Kelangsungan Hidup Ibu Bayi dan Anak)",37000000,
"1.12.1.11.01.26.003.","Pembinaan KB",100000000,
"1.12.1.11.01.26.004.","Pelayanan Konseling KB",28000000,
"1.12.1.11.01.26.005.","Penyuluhan Penangulangan Narkoba dan PMS bagi Remaja",30000000,
"1.12.1.11.01.26.006.","Pemberdayaan Keluarga dalam Penanggulangan HIV dan Aids",70000000,
"1.12.1.11.01.27.","PROGRAM PENINGKATAN KESEJAHTERAAN KELUARGA",437000000,
"1.12.1.11.01.27.001.","Peningkatan dan fasilitasi Ketahanan Keluarga Sejahtera",347000000,
"1.12.1.11.01.27.002.","asilitasi dan Promosi Keluarga Berencana dan Sejahtera",90000000,
"1.12.1.11.01.28.","PROGRAM PENGEMBANGAN BINA KELUARGA",75000000,
"1.12.1.11.01.28.001.","Pengembangan Ketahanan dan Keberdayaan Keluarga",75000000,
"1.22.1.11.01.15.","PROGRAM PENINGKATAN KEBERDAYAAN MASYARAKAT PEDESAAN",1350000000,
"1.22.1.11.01.15.001.","Pemberdayaan Lembaga Dan Organisasi Masyarakat Pedesaan",210500000,
"1.22.1.11.01.15.002.","Penyelenggaraan Pendidikan Dan Pelatihan Tenaga Teknis Dan Masyarakat",60000000,
"1.22.1.11.01.15.003.","Penyelenggaraan Diseminasi Informasi Bagi Masyarakat Desa",20000000,
"1.22.1.11.01.15.004.","Fasilitasi Dan Koordinasi P M T - A S Dan Posyandu",377000000,
"1.22.1.11.01.15.013.","Fasilitasi Pengaduan Masyarakat",25000000,
"1.22.1.11.01.15.015.","Fasilitasi Komite Aksi Daerah",40000000,
"1.22.1.11.01.15.016.","Koordinasi Raskin",25000000,
"1.22.1.11.01.15.017.","Koordinasi Tim Penanggulangan Kemiskinan",25000000,
"1.22.1.11.01.15.018.","Fasilitasi dan Pembinaan Tim Penggerak PKK Daerah Istimewa Yogyakarta",567500000,
"1.22.1.11.01.16.","PROGRAM PENGEMBANGAN LEMBAGA EKONOMI PEDESAAN",193200000,
"1.22.1.11.01.16.002.","Pelatihan Keterampilan Manajeman Badan Usaha Milik Desa",30000000,
"1.22.1.11.01.16.016.","Pengembangan Kemitraan Swasta dan Usaha Mikro Kecil Menengah di Pedesaan",30000000,
"1.22.1.11.01.16.017.","Koordinasi Lumbung Pangan",14200000,
"1.22.1.11.01.16.018.","Koordinasi Pengembangan Pasar Desa",14000000,
"1.22.1.11.01.16.019.","Pembentukan, Pembinaan, dan Pengembangan BUMDES",45000000,
"1.22.1.11.01.16.020.","Koordinasi Badan Kredit Desa",15000000,
"1.22.1.11.01.16.021.","Pembinaan Lembaga Keuangan Mikro (UED-SP)",45000000,
"1.22.1.11.01.17.","PROGRAM PENINGKATAN PARTISIPASI MASYARAKAT DALAM MEMBANGUN DESA",675000000,
"1.22.1.11.01.17.001.","Pembinaan Kelompok Masyarakat Pemabangunan Desa",18000000,
"1.22.1.11.01.17.006.","Pelaksanaan Bulan Bakti Gotong Royong Masyarakat (BBGRM)",41000000,
"1.22.1.11.01.17.007.","Penguatan Lembaga Kemasyarakatan Desa/Kelurahan",30000000,
"1.22.1.11.01.17.008.","Fasilitasi Pemabangunan Masyarakat Perdesaan Melalui TMMD",58000000,
"1.22.1.11.01.17.009.","Fasilitasi Pemanfaatan dan Koordinasi Gelar Teknologi Tepat Guna",328000000,
"1.22.1.11.01.17.010.","Fasilitasi dan Koordinasi PNPM Mandiri Perdesaan",200000000,
"1.22.1.11.01.22.","PROGRAM PENINGKATAN KAPASITAS PEMBERDAYAAN PEMERINTAH DESA",774000000,
"1.22.1.11.01.22.001.","Perlombaan Desa/Kelurahan",700000000,
"1.22.1.11.01.22.002.","Pembinaan Perangkat Desa dalam Pemberdayaan Masyarakat Perdesaan",34000000,
"1.22.1.11.01.22.003.","Fasilitasi Pokja Profil Desa/Kelurahan",40000000,
"3.11.1.11.01.18.","PROGRAM PENINGKATAN PERAN SERTA DAN KESETARAAN GENDER DALAM PEMBANGUNAN",450000000,
"3.11.1.11.01.18.023.","Pengembangan Kreativitas Anak Berbasis Budaya",450000000,
"3.11.1.11.01.15.","PROGRAM PENINGKATAN KEBERDAYAAN MASYARAKAT PEDESAAN",1000000000,
"3.11.1.11.01.15.019.","Revitalisasi Budaya Gotong Royong",1000000000,
,"JUMLAH BELANJA",14853927064,
