Judul,Realisasi Anggaran Pendapatan Belanja Daerah,,,,,
Daerah,Kabupaten Sleman,,,,,
Tahun,2015,,,,,
Kode Organisasi,1.12.01.00,,,,,
Nama Organisasi,Badan Keluarga Berencana Perlindungan Perempuan dan Pemberdayaan Masyarakat,,,,,
Kolom,7,,,,,
No. Rekening,Uraian,Sebelum,Sesudah,Angka,Prosentase,Keterangan
1.12.1.12.01.00.00.001.4,Jumlah Pendapatan,0,0,0,0.00,
1.12.1.12.01.00.00.002.5,BELANJA DAERAH,18135834900,18643517831,507682931,2.80,
1,URUSAN WAJIB,6951826000,7036701458,84875458,1.22,
1.12,Keluarga Berencana dan Keluarga Sejahtera,6951826000,7036701458,84875458,1.22,
1.12.1.12.01.00.00.002.5.1,Belanja Tidak Langsung,6951826000,7036701458,84875458,1.22,Peraturan Pemerintah Nomor 30 Tahun 2015 Tentang Perubahan Ketujuh Belas atas Peraturan Pemerintah Nomor 7 Tahun 1977 Tentang Peraturan Gaji PNS.
1.12.1.12.01.00.00.002.5.1.1,Belanja Pegawai,6951826000,7036701458,84875458,1.22,
1.12.1.12.01.00.00.002.5.2,Belanja Langsung,11184008900,11606816373,422807473,3.78,
1,URUSAN WAJIB,11184008900,11606816373,422807473,3.78,
1.12,Keluarga Berencana dan Keluarga Sejahtera,4594824600,4796937500,202112900,4.40,
1.12.1.12.01.00.01,Program Pelayanan Administrasi Perkantoran,609342500,708959000,99616500,16.35,
1.12.1.12.01.00.02,Program peningkatan sarana dan prasarana aparatur,789100000,803820000,14720000,1.87,
1.12.1.12.01.00.05,Program peningkatan kapasitas sumber daya aparatur,54495000,54495000,0,0.00,
1.12.1.12.01.00.06,Program peningkatan pengembangan SISTEM,202981000,202981000,0,0.00,
1.12.1.12.01.00.15,Program Keluarga Berencana,908521000,977351000,68830000,7.58,
1.12.1.12.01.00.15.001,Penyediaan Pelayanan KB dan Alat Kontrasepsi bagi keluarga miskin,134844000,118674000,118674000,(11.99),
1.12.1.12.01.00.15.002,Pelayanan KIE,66781500,66781500,0,0.00,
1.12.1.12.01.00.15.005,Pembinaan Keluarga Berencana,190651000,190651000,0,0.00,
1.12.1.12.01.00.15.007,Peningkatan Sarana Dan prasarana program KB,190000000,275000000,85000000,44.74,
1.12.1.12.01.00.15.011,Analisa dan penyajian data KB-KS,125850000,125850000,0,0.00,
1.12.1.12.01.00.15.014,Peningkatan pelayanan KB-KR dan pengembangan Jaringan Kerja,200394500,200394500,0,0.00,
1.12.1.12.01.00.16,Program Kesehatan Reproduksi Remaja,131916500,131916500,0,0.00,
1.12.1.12.01.00.16.001,Advokasi dan KIE tentang Kesehatan Reproduksi Remaja (KRR),38888500,38888500,0,0.00,
1.12.1.12.01.00.16.002,Memperkuat dukungan Dan partisipasi masyarakat,93028000,93028000,0,0.00,
1.12.1.12.01.00.17,Program pelayanan kontrasepsi,249559500,324309500,74750000,29.95,
1.12.1.12.01.00.17.001,Pelayanan konseling KB,103724500,103724500,0,0.00,
1.12.1.12.01.00.17.004,Pelayanan KB medis operasi,145835000,220585000,74750000,51.26,
1.12.1.12.01.00.18,Program pembinaan peran serta masyarakat dalam pelayanan KB/KR yang mandiri,936361500,936361500,0,0.00,
1.12.1.12.01.00.18.002,Pembinaan BKS,386004000,386004000,0,0.00,
1.12.1.12.01.00.18.004,Penyelenggaraan kelompok masyarakat peduli KB,550357500,550357500,0,0.00,
1.12.1.12.01.00.19,"Program promosi kesehatan ibu, bayi dan anak melalui kelompok kegiatan di masyarakat",38624000,38624000,0,0.00,
1.12.1.12.01.00.19.001,"Penyuluhan kesehatan ibu, bayi dan anak melalui kelompok kegiatan di masyarakat",38624000,38624000,0,0.00,
1.12.1.12.01.00.20,Program pengembangan pusat pelayanan informasi dan konseling KRR,365174600,365174600,0,0.00,
1.12.1.12.01.00.20.003,Pelayanan KKR bagi kelompok remaja dan kelompok sebaya diluar sekolah,365174600,365174600,0,0.00,
1.12.1.12.01.00.23,Program penyiapan tenaga pendamping kelompok bina keluarga,308749000,252945400,"(55.803.600,00)",(18.07),
1.12.1.12.01.00.23.001,Pelatihan tenaga pendamping kelompok bina keluarga di kecamatan,308749000,252945400,"(55.803.600,00)",(18.07),
1.06,Perencanaan Pembangunan,91777500,91777500,0,0.00,
1.06.1.12.01.00.21,Program perencanaan pembangunan daerah,91777500,91777500,0,0.00,
1.06.1.12.01.00.21.018,Penyusunan Renstra SKPD,91777500,91777500,0,0.00,
1.11,Pemberdayaan Perempuan dan Perlindungan Anak,2973392500,3001475900,28083400,0.94,
1.11.1.12.01.00.15,Program keserasian kebijakan peningkatan kualitas anak dan perempuan,242838500,242838500,0,0.00,
1.11.1.12.01.00.15.003,"Pelaksanaan sosialisasi yang terkait dengan kesetaraan gender, pemberdayaan perempuandan perlindunga",242838500,242838500,0,0.00,
1.11.1.12.01.00.16,Program Penguatan Kelembagaan Pengarusutamaan gender dan anak,2477719000,2470802400,"(6.916.600,00)",(0.28),
