Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kabupaten Sleman,,
Tahun,2014,,
Kode Organisasi,1.07.01.00,,
Nama Organisasi,Dinas Perhubungan Komunikasi dan Informatika,,
Kolom,4,,
No. Rekening,Uraian,Jumlah,Keterangan
1.07.01,Dinas Perhubungan dan Informatika,3354614900,
1.07.1.07.01.4.1,Pendapatan Asli Daerah,3354614900,
1.07.1.07.01.5,Dinas Perhubungan dan Informatika,31781037970,
1.07.1.07.01.5.1,Belanja Tidak Langsung,5834528345,
1.07.1.07.01.5.2,Belanja Langsung,25946509625,
1.1.07.01,Urusan Wajib,25946509625,
1.07.1.07.01,Perhubungan,17302725700,
1.07.1.07.01.01, Pelayanan Administrasi Perkantoran,2691433500,
1.07.1.07.01.02, Peningkatan Sarana dan Prasarana Aparatur,1051430000,
1.07.1.07.01.05, Peningkatan Kapasitas Sumber Daya Aparatur,83334000,
1.07.1.07.01.06, Peningkatan Pengembangan Sistem Pelaporan Capaian Kinerja dan Keuangan,210185500,
1.07.1.07.01.15, Pembangunan Prasarana dan Fasilitas Perhubungan,5017429750,
1.07.1.07.01.15.01,Prencanaan Pembangunan Prasarana dan Fasilitas Perhubungan,149069750,Untuk perencanaan perlintasan sebidang jalur kereta api dan DED res area
1.07.1.07.01.15.07,Peningkatan Pengelolaan Terminal Angkutan Darat,606410000,"Untuk peningkatan kualitas prasarana dan fasilitas perhubungan, 5 terminal"
1.07.1.07.01.15.09,Pembangunan Lampu Penerangan Jalan Umum,4217135000,"Untuk pemasangan lampu PJU, 150 titik ddan meterisasi PJU, 5 desa"
1.07.1.07.01.15.11,Inventarisasi LPJU,44815000,"Untuk inventarisasi LPJU/data base, 3 kecamatan"
1.07.1.07.01.16, Rehabilitasi dan Pemeliharaan Prasaranan dan Fasilitas LLAJ,3560183000,
1.07.1.07.01.16.06,Rehabilitasi dan Pemeliharaan LPJU,3425267500,"Untuk OP dan pemeliharaan LPJU, 2850 titik"
1.07.1.07.01.16.07,Operasional Pemeliharaan Fasilitas Lalu Lintas,134915500,"Untuk pemeliharaan fasilitas lalin, 12 bulan"
1.07.1.07.01.17, Peningkatan Pelayanan Angkutan,471366000,
1.07.1.07.01.17.04,Uji Kelayakan Sarana Transportasi Guna Keselamatan Penumpang,57702000,Untuk uji kelayakan angkutan wisata sekolah 400 bus/kendaraan
1.07.1.07.01.17.06,Penciptaan Keamanan dan Kenyamanan Penumpang di Lingkungan Terminal,97805500,Untuk meingkatkan pelayanan kepada penumpang
