Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kabupaten Gunungkidul,,
tahun ,2015,,
Kode Organisasi,1.07,,
Nama Organisasi,Dinas Perhubungan Komunikasi dan Informatika,,
Kolom,4,,
Kode Rekening,uraian,jumlah,Penjelasan
1.07.1.07.01.00.00.4. ,PENDAPATAN ,2136380969,
1.07.1.07.01.00.00.4.1. ,PENDAPATAN ASLI DAERAH ,2136380969,
1.07.1.07.01.00.00.4.1.2. ,HASIL RETRIBUSI DAERAH ,2136380969,
1.07.1.07.01.00.00.4.1.2.01. ,Retribusi Jasa Umum ,1783982277,
1.07.1.07.01.00.00.4.1.2.01.02. ,Retribusi Pelayanan Persampahan/Kebersihan ,7240000,Dasar Hukum:Berdasarkan Perda No 13Tahun 2012LD Tahun 2012No 5 Seri C. Retribusi Pelayanan  Persampahan/Kebersihan Kios Terminal 5140000.00 Los Terminal 2100000.00
1.07.1.07.01.00.00.4.1.2.01.05. ,Retribusi Pelayanan Parkir di tepi jalan umum ,357700000,Dasar Hukum:Berdasarkan Perda No10 Tahun 2011LD Tahun 2011No 4Seri C. tentang Retribusi  Pelayanan Parkir di Tepi Jalan Umum Retribusi dengan kontrak kerjasama 333700000.00 Retribusi parkir swakelola 24000000.00
1.07.1.07.01.00.00.4.1.2.01.07. ,Retribusi Pengujian Kendaraan Bermotor ,368380000,Dasar Hukum:Berdasarkan Perda No 2 Tahun 2011 LD Tahun 2011No 1 Seri C. tentang Retribusi  Pengujian Kendaraan Bermotor Biaya pendaftaran uji 20433000.00 Biaya pemeriksaan mobil penumpang umum 770000.00 Biaya penggantian plat uji 47677000.00 Biaya buku uji 32400000.00 Biaya stiker tanda samping 136220000.00 Stiker daerah 5400000.00 Biaya pengetokan nomor uji 1900000.00 Biaya pemeriksaan bus kecil 7455000.00 Biaya pemeriksaan bus sedang 1925000.00 Biaya pemeriksaan bus besar 4230000.00 Biaya pemeriksaan barang dan khusus s/d 5000 66255000.00 Biaya pemeriksaan barang dan khusus 5001 s/d 10000 kg 41.180.000^00  Biaya pemeriksaan barang dan khusus 10000 s/d 15000 kg 810.000^00  Biaya pemeriksaan barang dan khusus 15000 s/d 20000 kg 75.000^00  Biaya pemeriksaan barang dan khusus 20001 kg ke atas 1.650.000^00 
1.07.1.07.01.00.00.4.1.2.01.13. ,Retribusi Pengendalian Menara Telekomunikasi ,1050662277,Dasar Hukum: Berdasarkan Perda No 15 Tahun 2012 LD Tahun 2011 No 7 Seri C. tentang Retribusi  Pengendalian Menara Telekomunikasi Ketinggian 30-50 meter (17 unit) 52265914.00 Ketinggian 51-70 meter (30 unit) 102855865.00 Ketinggian lebih dari 70 meter (113 unit) 895540498.00
1.07.1.07.01.00.00.4.1.2.02. ,Retribusi Jasa Usaha ,332774692,
1.07.1.07.01.00.00.4.1.2.02.01. ,Retribusi Pemakaian Kekayaan Daerah ,115520192,Dasar Hukum: Berdasarkan Perda No 9 Tahun 2011 LD Tahun 2011No 3 Seri C. tentang Retribusi  Pemakaian Kekayaan  Daerah Retribusi pemakaian kamar mandi dan toilet 115520192.00 Retribusi pemakaian kamar mandi dan toilet 115520192.00 Lantai I sisi utara gedung terminal 12400000.00 Lantai I sisi utara gedung terminal 12400000.00 Lantai I sisi selatan gedung terminal 25000000.00 Lantai I sisi selatan gedung terminal 25000000.00 Retribusi sewa kios 61726824.00 Retribusi sewa kios 61726824.00 Retrbusi sewa los 16393368.00 Retrbusi sewa los 16393368.00
1.07.1.07.01.00.00.4.1.2.02.04. ,Retribusi Terminal ,146454500,Dasar Hukum: Berdasarkan Perda No 15 Tahun 2011LD Tahun 2011 No 6 Seri C. tentang Retribusi  Terminal Retribusi penggunaan jalur kedatangan dan keberangkatan serta terpat tunggu 118532000.00  kendaraan umum AKAP (antar kota antar propinsi) cepat 45625000.00 AKAP (antar kota antar propinsi) lambat 5208000.00 AKDP (antar kota dalam propinsi) seat 24 s/d 55 15144000.00 AKDP (antar kota dalam propinsi) seat 14 s/d 16 5655000.00 Angkutan perdesaan 39600000.00 Angkutan kota 7300000.00 Retribusi penggunaan fasilitas penunjang 27922500.00 Kios terminal 19710000.00
