Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kabupaten Gunungkidul,,
tahun ,2016,,
Kode Organisasi,1.02,,
Nama Organisasi,Dinas Kesehatan,,
Kolom,4,,
Kode Rekening,URAIAN,jumlah,Penjelasan
1.02.1.02.01.00.00.4. ,PENDAPATAN ,38611245376,
1.02.1.02.01.00.00.8. ,PENDAPATAN - LO ,38611245376,
1.02.1.02.01.00.00.4.1. ,PENDAPATAN ASLI DAERAH ,38611245376,
1.02.1.02.01.00.00.4.1.2. ,HASIL RETRIBUSI DAERAH ,25000000,
1.02.1.02.01.00.00.4.1.2.01. ,Retribusi Jasa Umum ,5000000,
1.02.1.02.01.00.00.4.1.2.01.01. ,Retribusi Pelayanan Kesehatan ,5000000,Dasar Hukum: Berdasarkan Perda No. 16 Tahun 2011 LD Tahun 2011 No. 7 Seri C. tentang Retribusi  Pelayanan Kesehatan pada Unit Pelaksana Teknis Pusat Kesehatan Masyarakat DINAS KESEHATAN 5.000.000.00 Penerimaan dari retribusi pelayanan pendidikan pada dinas kesehatan 5.000.000.00 (pendapatan PKL)
1.02.1.02.01.00.00.4.1.2.02. ,Retribusi Jasa Usaha ,20000000,
1.02.1.02.01.00.00.4.1.2.02.01. ,Retribusi Pemakaian Kekayaan Daerah ,20000000,Dasar Hukum: Berdasarkan Perda No. 9Tahun 2011 LD Tahun 2011No. 3 Seri C. tentang Retribusi  Pemakaian Kekayaan  Daerah UPT LABORATORIUM KESEHATAN 20.000.000.00 UPT LABORATORIUM KESEHATAN 20.000.000.00 Pendapatan Upt laboratorium 20.000.000.00 Pendapatan Upt laboratorium 20.000.000.00
1.02.1.02.01.00.00.4.1.4. ,LAIN-LAIN PENDAPATAN ASLI DAERAH YANG SAH ,38586245376,
1.02.1.02.01.00.00.4.1.4.12. ,Pendapatan BLUD ,38586245376,
